purchase_id,item_id,buyer_id,price,purchase_ts
501,5088,17039,79.95,2026-01-30 17:27:50.359665
502,4205,59,72.45,2026-01-30 17:20:09.837740
503,1888,6916,176.47,2026-01-30 17:14:10.523585
504,6545,6380,167.87,2026-01-30 16:57:45.995978
505,4107,17799,15.51,2026-01-30 17:24:38.810086
506,2817,5002,195.63,2026-01-30 17:31:14.988562
507,7078,12174,153.46,2026-01-30 17:39:56.150795
508,1449,9181,101.29,2026-01-30 16:46:48.817997
509,4093,17097,60.79,2026-01-30 17:19:07.725254
510,5525,18923,191.55,2026-01-30 16:48:27.093219
511,4380,15841,119.42,2026-01-30 17:40:26.980829
512,4197,18624,48.66,2026-01-30 17:09:31.333439
513,5270,1477,8.47,2026-01-30 17:04:25.425035
514,2546,5326,49.07,2026-01-30 17:17:30.080911
515,2092,9209,175.66,2026-01-30 16:42:19.035552
516,3624,16429,6.91,2026-01-30 17:15:29.954303
517,785,3286,24.54,2026-01-30 17:39:12.013231
518,4516,11350,186.65,2026-01-30 17:06:44.480769
519,897,8848,198.44,2026-01-30 17:06:47.647506
520,5109,19921,152.15,2026-01-30 17:10:50.340412
521,4381,5949,8.43,2026-01-30 17:18:21.005768
522,1532,6277,42.89,2026-01-30 17:32:44.046993
523,5032,4630,150.39,2026-01-30 17:41:11.683505
524,3664,9926,112.23,2026-01-30 16:50:44.742084
525,4706,10882,115.83,2026-01-30 17:13:10.032396
526,6196,15731,6.12,2026-01-30 17:18:45.317839
527,1684,8434,37.03,2026-01-30 16:48:22.925256
528,4042,954,137.94,2026-01-30 17:33:17.426587
529,6834,9249,105.79,2026-01-30 17:24:11.574061
530,702,2594,176.83,2026-01-30 17:31:34.718666
531,1067,1973,58.46,2026-01-30 17:09:02.535814
532,5470,5191,19.69,2026-01-30 16:49:56.894557
533,3846,3803,59.98,2026-01-30 17:04:03.308389
534,870,3767,144.24,2026-01-30 17:36:01.015869
535,3905,12423,60.46,2026-01-30 16:48:05.265856
536,5627,4252,29.8,2026-01-30 17:36:42.558295
537,840,5073,109.15,2026-01-30 17:32:19.925729
538,2643,710,109.6,2026-01-30 17:23:46.089473
539,3727,9221,110.46,2026-01-30 16:49:50.065055
540,2281,9725,145.69,2026-01-30 17:27:24.866971
541,7010,14717,54.74,2026-01-30 16:47:30.188718
542,4722,1052,36.77,2026-01-30 17:32:22.536314
543,48,18271,166.44,2026-01-30 17:08:38.577939
544,2742,5275,124.74,2026-01-30 17:22:23.001372
545,7600,6183,162.32,2026-01-30 17:34:34.832040
546,2650,2269,126.97,2026-01-30 16:49:27.977373
547,6890,8890,93.89,2026-01-30 16:58:22.422943
548,149,3138,175.45,2026-01-30 16:45:59.554981
549,2862,17687,154.66,2026-01-30 17:35:36.389106
550,6944,16110,71.74,2026-01-30 16:43:21.619501
551,5062,15233,192.8,2026-01-30 16:47:42.372902
552,6533,13481,18.39,2026-01-30 17:00:43.759993
553,600,9528,100.17,2026-01-30 17:04:46.555058
554,2730,19645,137.51,2026-01-30 17:01:08.440745
555,5587,10465,29.16,2026-01-30 17:26:43.111120
556,3921,11774,172.86,2026-01-30 17:26:35.192329
557,2213,10102,79.21,2026-01-30 17:12:32.365238
558,2835,16383,125.69,2026-01-30 17:25:27.230834
559,6178,4955,149.22,2026-01-30 17:09:57.884526
560,1931,18161,65.39,2026-01-30 17:24:31.714666
561,1751,17261,49.07,2026-01-30 17:30:09.914582
562,651,5025,89.41,2026-01-30 17:16:07.844046
563,3864,15986,37.28,2026-01-30 17:36:54.056921
564,2865,1895,81.68,2026-01-30 17:04:30.539384
565,5534,11948,129.1,2026-01-30 16:53:27.724994
566,4779,11299,140.37,2026-01-30 17:09:56.138984
567,5050,2430,189.71,2026-01-30 17:16:33.954827
568,6959,18233,111.22,2026-01-30 16:58:58.732525
569,5760,8650,29.03,2026-01-30 16:59:59.639058
570,4590,4436,144.4,2026-01-30 16:50:15.220162
571,2762,4045,75.97,2026-01-30 16:45:43.393482
572,1021,7716,126.58,2026-01-30 17:43:33.310567
573,7504,12244,48.14,2026-01-30 16:45:17.237825
574,3012,18426,26.54,2026-01-30 17:34:02.774869
575,3435,8334,46.68,2026-01-30 17:34:20.757806
576,3819,828,8.18,2026-01-30 16:54:32.599045
577,274,13460,190.85,2026-01-30 17:09:10.129392
578,1377,9375,38.77,2026-01-30 16:57:40.327161
579,7796,11454,182.76,2026-01-30 17:39:12.599023
580,648,12266,13.26,2026-01-30 16:46:55.425013
581,5238,12699,90.45,2026-01-30 17:09:07.397845
582,6415,14092,53.09,2026-01-30 17:07:46.945663
583,6897,932,84.7,2026-01-30 17:41:04.183643
584,7798,16816,177.28,2026-01-30 17:27:13.187011
585,2222,18340,33.39,2026-01-30 17:29:01.886784
586,1133,6443,156.48,2026-01-30 17:04:07.874694
587,7600,2454,162.32,2026-01-30 16:59:11.491200
588,5127,5028,165.71,2026-01-30 17:21:58.760385
589,6862,987,55.19,2026-01-30 17:16:04.269523
590,3678,15224,57.26,2026-01-30 17:21:15.327622
591,190,6568,163.73,2026-01-30 17:24:03.491064
592,3174,2021,75.19,2026-01-30 17:11:59.493330
593,26,8822,162.93,2026-01-30 17:21:21.647385
594,2961,13184,178.55,2026-01-30 17:25:40.362760
595,7056,1944,151.03,2026-01-30 17:09:43.916201
596,3417,14950,116.81,2026-01-30 17:38:58.120005
597,835,8059,139.18,2026-01-30 16:55:11.312152
598,5175,2588,189.62,2026-01-30 16:59:06.903691
599,4515,10222,30.27,2026-01-30 17:37:39.067850
600,7153,2120,108.4,2026-01-30 16:45:12.265092
601,7628,19288,55.33,2026-01-30 17:12:09.388277
602,4562,999,53.13,2026-01-30 16:40:53.118267
603,2373,2572,27.11,2026-01-30 17:06:33.923090
604,1464,75,90.9,2026-01-30 17:23:37.373373
605,6398,13437,170.02,2026-01-30 17:01:08.847886
606,7830,13587,23.19,2026-01-30 17:30:03.223341
607,3933,14640,159.48,2026-01-30 16:43:00.232957
608,1033,13541,186.46,2026-01-30 17:42:46.314056
609,7371,5613,61.13,2026-01-30 17:19:28.055952
610,7091,864,72.76,2026-01-30 16:52:47.642391
611,2489,25,111.19,2026-01-30 17:33:13.455577
612,7347,16476,60.23,2026-01-30 16:53:04.369600
613,1979,13442,20.55,2026-01-30 16:57:15.354520
614,1607,3763,42.0,2026-01-30 16:57:54.665735
615,3740,10239,139.63,2026-01-30 16:40:47.620002
616,5361,3633,169.19,2026-01-30 16:59:18.931122
617,4438,7522,178.23,2026-01-30 16:47:41.890639
618,3359,5425,56.18,2026-01-30 16:46:12.631378
619,2906,16599,27.12,2026-01-30 17:20:44.364228
620,4532,9307,180.16,2026-01-30 17:16:13.386752
621,1397,12562,159.36,2026-01-30 16:51:10.478455
622,645,3258,90.87,2026-01-30 17:06:25.396093
623,3888,14618,194.52,2026-01-30 16:42:32.119771
624,7175,18231,136.63,2026-01-30 17:23:09.702541
625,6213,4185,9.09,2026-01-30 17:20:30.058167
626,390,7494,159.86,2026-01-30 17:24:37.091147
627,3386,6287,171.92,2026-01-30 17:07:20.085625
628,7765,17235,28.74,2026-01-30 16:50:34.979983
629,2289,14508,197.18,2026-01-30 17:26:21.346665
630,5014,14455,34.07,2026-01-30 17:14:46.142639
631,1963,8779,113.8,2026-01-30 17:34:57.482626
632,6173,9958,55.86,2026-01-30 17:05:20.935944
633,4083,14209,138.03,2026-01-30 17:13:02.789300
634,116,13804,104.96,2026-01-30 17:21:34.993482
635,5120,12672,168.13,2026-01-30 17:02:32.126273
636,1819,18743,151.61,2026-01-30 17:00:27.565698
637,6671,18086,15.72,2026-01-30 16:53:09.674645
638,2718,12607,91.84,2026-01-30 17:26:43.922498
639,5815,8955,107.05,2026-01-30 17:20:27.298287
640,139,11863,126.63,2026-01-30 17:18:39.383640
641,4263,10107,66.12,2026-01-30 17:17:26.387084
642,6048,4270,173.1,2026-01-30 16:51:08.613071
643,2088,12479,186.79,2026-01-30 17:38:01.784121
644,5963,7528,145.22,2026-01-30 17:17:33.325020
645,2593,4381,7.06,2026-01-30 16:56:31.421438
646,6630,18921,31.48,2026-01-30 17:30:27.773810
647,763,371,116.23,2026-01-30 17:20:48.545503
648,5124,8671,107.52,2026-01-30 17:32:14.911596
649,6143,13805,165.59,2026-01-30 16:49:50.978529
650,1894,8927,143.28,2026-01-30 17:28:38.897893
651,832,9540,127.78,2026-01-30 16:42:24.896241
652,3349,6569,138.23,2026-01-30 17:11:44.539853
653,743,12404,37.28,2026-01-30 16:58:43.360441
654,3226,5684,170.11,2026-01-30 17:38:12.300020
655,4764,3543,123.38,2026-01-30 16:59:04.649623
656,7607,4880,54.19,2026-01-30 17:37:58.614326
657,1280,3283,176.86,2026-01-30 16:53:22.183618
658,4166,173,156.92,2026-01-30 17:22:23.476220
659,6909,19024,71.85,2026-01-30 17:40:09.492907
660,7731,18975,149.52,2026-01-30 17:21:27.208553
661,2643,2235,109.6,2026-01-30 16:59:02.021865
662,2500,10505,138.18,2026-01-30 16:42:45.838752
663,1973,9969,51.55,2026-01-30 17:24:16.835309
664,7250,5585,129.04,2026-01-30 17:29:27.580194
665,1056,15284,26.66,2026-01-30 17:31:13.394603
666,105,1645,10.55,2026-01-30 17:00:10.538255
667,6753,1438,18.1,2026-01-30 16:42:30.794137
668,5132,6226,106.84,2026-01-30 17:23:06.149069
669,140,15019,75.29,2026-01-30 16:52:15.036999
670,5231,14495,107.1,2026-01-30 17:31:08.720628
671,2784,9678,105.42,2026-01-30 17:11:23.925246
672,882,10331,115.23,2026-01-30 16:38:01.578404
673,3210,19691,147.07,2026-01-30 17:03:09.172382
674,3976,4324,153.39,2026-01-30 17:43:18.215746
675,1861,8478,95.59,2026-01-30 17:27:11.774449
676,5517,15713,47.39,2026-01-30 17:30:44.926001
677,6591,7840,121.52,2026-01-30 16:57:38.942529
678,1882,6177,15.89,2026-01-30 16:44:02.893628
679,3186,714,119.68,2026-01-30 17:01:45.895190
680,1267,19741,15.47,2026-01-30 17:11:52.274702
681,3073,13108,98.35,2026-01-30 17:13:31.994504
682,2746,3854,102.22,2026-01-30 17:02:40.376588
683,797,8956,70.55,2026-01-30 17:31:47.166531
684,3973,2142,81.88,2026-01-30 17:31:23.283939
685,5394,16832,102.9,2026-01-30 16:55:19.331547
686,5047,4515,146.92,2026-01-30 17:36:11.666161
687,7197,9214,134.35,2026-01-30 17:13:24.291430
688,3475,18363,20.37,2026-01-30 16:49:17.971334
689,1167,9282,177.07,2026-01-30 17:08:49.824059
690,2555,8088,118.69,2026-01-30 17:26:01.435310
691,5167,4529,154.26,2026-01-30 17:39:09.097088
692,1522,1378,190.95,2026-01-30 17:13:34.378693
693,5924,14450,86.98,2026-01-30 17:33:54.352788
694,6968,12547,12.66,2026-01-30 17:32:07.181239
695,6119,15303,178.58,2026-01-30 16:47:23.637628
696,5580,14144,199.38,2026-01-30 17:34:24.837669
697,1235,675,112.51,2026-01-30 17:11:58.950289
698,1265,8192,125.14,2026-01-30 16:50:04.803594
699,1799,14717,113.23,2026-01-30 17:13:00.188718
700,1184,17392,166.96,2026-01-30 17:39:09.223888
701,2008,5200,56.77,2026-01-30 17:07:45.916984
702,6213,15115,9.09,2026-01-30 17:30:20.803104
703,3069,19210,89.15,2026-01-30 17:14:32.074024
704,4482,1129,131.68,2026-01-30 16:46:31.220775
705,7320,16247,168.09,2026-01-30 16:55:37.576375
706,4653,18767,148.41,2026-01-30 17:11:23.516494
707,6513,6019,79.07,2026-01-30 16:57:26.743488
708,5814,16751,166.59,2026-01-30 17:38:26.698144
709,3814,15143,130.77,2026-01-30 16:55:09.332321
710,773,12376,92.87,2026-01-30 16:53:22.553343
711,3396,17242,118.8,2026-01-30 17:14:27.664543
712,4732,14370,144.68,2026-01-30 17:16:27.534652
713,4760,3459,47.95,2026-01-30 16:47:36.463110
714,4868,14342,81.61,2026-01-30 16:48:17.555250
715,671,10379,82.72,2026-01-30 17:36:15.196593
716,6039,16327,85.83,2026-01-30 16:44:55.005518
717,1850,4871,49.16,2026-01-30 17:08:17.921978
718,775,14916,111.9,2026-01-30 17:25:47.406850
719,1761,5436,85.21,2026-01-30 17:22:35.634074
720,363,5749,140.28,2026-01-30 16:55:30.298167
721,1703,14189,56.98,2026-01-30 16:51:32.388752
722,3838,17684,116.2,2026-01-30 16:47:46.780583
723,3974,8081,84.37,2026-01-30 17:10:29.566682
724,1007,4077,177.76,2026-01-30 17:23:31.416326
725,803,15125,78.62,2026-01-30 17:44:58.413751
726,5434,6217,176.72,2026-01-30 16:37:50.099362
727,1733,13013,133.27,2026-01-30 17:27:13.791638
728,3522,9564,46.98,2026-01-30 16:46:39.855997
729,7006,10899,93.93,2026-01-30 17:42:38.593166
730,7681,2380,95.92,2026-01-30 17:25:22.134897
731,4534,4463,17.98,2026-01-30 17:23:00.468602
732,7822,13254,91.17,2026-01-30 17:15:16.388657
733,1730,10250,198.16,2026-01-30 16:41:26.323410
734,1163,16431,44.19,2026-01-30 17:24:57.041368
735,1518,16222,13.26,2026-01-30 17:05:56.607873
736,1661,14803,137.9,2026-01-30 17:37:26.701316
737,7687,19505,85.82,2026-01-30 17:38:10.782345
738,3525,313,107.61,2026-01-30 16:50:56.517588
739,1411,8348,33.64,2026-01-30 16:41:07.859139
740,3889,1246,167.64,2026-01-30 17:33:26.940712
741,6033,16581,145.06,2026-01-30 17:03:48.657670
742,6011,9095,150.19,2026-01-30 17:37:23.185168
743,348,8486,177.13,2026-01-30 17:40:15.477489
744,2688,18323,12.9,2026-01-30 16:55:01.117727
745,1979,10428,20.55,2026-01-30 17:13:52.195135
746,2713,5059,187.33,2026-01-30 17:17:43.816686
747,1538,7080,190.36,2026-01-30 17:11:29.521271
748,6378,212,197.42,2026-01-30 17:31:24.906139
749,2934,7569,160.98,2026-01-30 17:07:03.495863
750,4704,1683,33.62,2026-01-30 16:45:01.347601
751,482,5799,99.65,2026-01-30 17:23:29.471306
752,396,3328,158.4,2026-01-30 17:27:18.958563
753,7494,9418,146.91,2026-01-30 16:47:51.493644
754,7512,10888,133.25,2026-01-30 16:50:06.769747
755,49,13340,119.88,2026-01-30 17:28:47.455953
756,819,6026,124.67,2026-01-30 16:55:40.914447
757,359,11624,60.6,2026-01-30 16:52:06.734955
758,6965,16288,24.45,2026-01-30 17:27:13.257043
759,7214,17495,41.95,2026-01-30 16:44:14.038909
760,6462,14139,18.29,2026-01-30 16:54:10.484714
761,359,7022,60.6,2026-01-30 17:02:09.366186
762,6336,11909,194.17,2026-01-30 17:00:55.317958
763,7605,2428,136.6,2026-01-30 16:58:59.376802
764,4025,984,11.0,2026-01-30 17:21:57.929727
765,506,16147,104.97,2026-01-30 17:14:56.994568
766,7257,15678,64.6,2026-01-30 17:03:53.150305
767,5326,3704,125.96,2026-01-30 17:38:47.555200
768,5306,17839,76.02,2026-01-30 17:42:41.681906
769,1520,5378,128.72,2026-01-30 17:09:27.513943
770,4989,2253,8.93,2026-01-30 17:00:06.503958
771,4533,8451,14.46,2026-01-30 17:36:27.307887
772,7741,35,50.66,2026-01-30 17:26:32.602560
773,2751,12503,192.32,2026-01-30 16:57:24.350430
774,1770,18210,167.68,2026-01-30 17:15:37.709903
775,3432,18420,57.37,2026-01-30 16:58:24.326840
776,3095,6600,135.85,2026-01-30 17:21:39.099460
777,778,16811,123.35,2026-01-30 17:22:21.239917
778,33,14633,33.89,2026-01-30 16:47:58.013388
779,5157,1924,59.39,2026-01-30 17:32:38.492253
780,7831,16102,68.11,2026-01-30 16:43:46.132161
781,5119,9989,28.04,2026-01-30 16:43:38.542473
782,5097,17396,130.2,2026-01-30 17:40:14.769542
783,4405,19667,15.95,2026-01-30 17:27:30.604090
784,2390,12957,98.54,2026-01-30 17:36:08.401904
785,4018,14217,162.87,2026-01-30 16:44:33.791747
786,299,19361,111.81,2026-01-30 17:38:24.411027
787,4959,14298,70.95,2026-01-30 17:07:04.600368
788,7017,13532,33.3,2026-01-30 17:36:40.718397
789,2350,13227,44.71,2026-01-30 17:09:15.531628
790,7793,18470,130.42,2026-01-30 17:31:21.332687
791,6426,16986,144.21,2026-01-30 16:55:18.762342
792,5070,4130,155.99,2026-01-30 17:03:52.261908
793,6017,11586,137.85,2026-01-30 17:12:54.505806
794,7414,1923,89.08,2026-01-30 17:18:32.172605
795,1706,13718,28.7,2026-01-30 16:53:29.480648
796,5822,5995,51.27,2026-01-30 17:30:11.532721
797,4506,18229,152.29,2026-01-30 16:54:27.703686
798,6759,9404,119.25,2026-01-30 17:35:15.239318
799,5524,6975,80.36,2026-01-30 17:17:12.829452
800,6420,10510,134.51,2026-01-30 17:05:43.620536
801,3662,9760,124.62,2026-01-30 17:09:10.144851
802,465,10538,117.53,2026-01-30 17:10:52.670520
803,4645,16230,175.44,2026-01-30 17:43:31.082917
804,1501,19733,194.99,2026-01-30 17:14:23.122461
805,1145,18953,20.87,2026-01-30 17:44:07.590635
806,3381,8549,17.14,2026-01-30 17:23:42.035107
807,7458,13522,140.25,2026-01-30 16:59:58.667681
808,7370,977,194.47,2026-01-30 17:38:10.773360
809,6371,1095,135.95,2026-01-30 17:17:16.605041
810,229,9375,54.1,2026-01-30 17:05:56.327161
811,5812,5285,170.12,2026-01-30 17:24:16.912585
812,532,18544,172.94,2026-01-30 17:31:10.622090
813,1599,1580,199.22,2026-01-30 17:07:52.881060
814,2853,13779,46.16,2026-01-30 17:15:29.550931
815,3232,19871,38.08,2026-01-30 17:26:45.470860
816,7749,12777,131.23,2026-01-30 16:50:04.534233
817,4176,13138,57.19,2026-01-30 17:13:45.434642
818,3384,7814,107.84,2026-01-30 17:38:13.697387
819,4931,15996,148.06,2026-01-30 16:41:36.234983
820,3860,11962,52.37,2026-01-30 17:06:14.025589
821,5674,5986,166.75,2026-01-30 17:27:47.905037
822,334,1279,5.66,2026-01-30 17:06:42.515605
823,2057,7149,41.45,2026-01-30 16:52:00.499576
824,5491,85,184.45,2026-01-30 16:53:22.000658
825,7939,8546,155.03,2026-01-30 17:24:49.277561
826,4187,3801,129.02,2026-01-30 17:10:36.680509
827,2981,7819,113.32,2026-01-30 17:31:36.852218
828,5497,2879,153.73,2026-01-30 17:11:23.706805
829,6227,8916,79.94,2026-01-30 17:26:16.432885
830,7663,7099,115.25,2026-01-30 17:06:53.508461
831,3900,7781,67.12,2026-01-30 17:24:58.198272
832,6018,5247,188.81,2026-01-30 17:41:28.198256
833,2895,16529,71.6,2026-01-30 17:02:55.718508
834,2284,8042,197.08,2026-01-30 16:52:57.912503
835,3464,18109,37.56,2026-01-30 17:01:55.541210
836,6421,7842,194.51,2026-01-30 17:29:26.756525
837,7521,1190,192.15,2026-01-30 17:26:38.965863
838,6444,445,124.44,2026-01-30 17:23:36.577590
839,5292,1357,70.55,2026-01-30 17:03:03.260108
840,3501,15954,163.52,2026-01-30 16:46:29.967294
841,2502,16497,114.72,2026-01-30 17:31:33.142210
842,4818,7242,84.36,2026-01-30 17:07:43.586431
843,1961,5977,38.76,2026-01-30 17:21:57.412452
844,6139,19826,63.03,2026-01-30 16:50:06.422793
845,5,19883,153.78,2026-01-30 17:05:22.560976
846,1525,13487,196.36,2026-01-30 17:04:42.176120
847,6560,7497,143.58,2026-01-30 17:24:22.183666
848,5557,4692,130.31,2026-01-30 16:42:28.196156
849,7721,16030,96.95,2026-01-30 17:16:06.520678
850,5648,3363,162.34,2026-01-30 17:26:50.178581
851,7843,18157,68.94,2026-01-30 17:07:37.885455
852,3381,10438,17.14,2026-01-30 17:12:30.027495
853,5556,14103,182.98,2026-01-30 16:50:31.846973
854,7029,3552,110.86,2026-01-30 16:49:27.623801
855,3209,2125,193.57,2026-01-30 16:58:53.994807
856,2782,15360,160.62,2026-01-30 17:30:30.236109
857,5586,133,189.19,2026-01-30 17:27:43.928144
858,2618,12532,25.19,2026-01-30 17:09:56.072434
859,7672,11324,79.12,2026-01-30 17:20:47.419322
860,7428,12550,69.74,2026-01-30 16:41:18.883601
861,7692,2889,82.28,2026-01-30 17:09:15.123938
862,7298,3905,42.81,2026-01-30 17:08:29.713768
863,5922,18506,95.68,2026-01-30 17:16:20.579952
864,2601,19168,129.2,2026-01-30 17:32:37.751745
865,5821,8413,194.18,2026-01-30 16:44:24.689385
866,1442,15310,112.83,2026-01-30 17:24:09.365638
867,6306,17687,103.22,2026-01-30 17:00:19.389106
868,5702,1026,23.39,2026-01-30 17:19:55.861559
869,4815,3542,138.82,2026-01-30 17:02:35.207837
870,6140,2309,137.76,2026-01-30 16:54:48.190160
871,1255,7153,44.28,2026-01-30 16:40:21.660895
872,6352,15538,148.46,2026-01-30 17:04:13.477040
873,5587,6357,29.16,2026-01-30 17:13:50.086007
874,6372,367,134.49,2026-01-30 16:46:54.637541
875,798,4312,175.2,2026-01-30 16:48:40.726842
876,2921,3726,117.41,2026-01-30 17:13:23.550888
877,7881,9461,164.22,2026-01-30 17:11:06.786777
878,5588,8317,197.87,2026-01-30 17:14:35.842114
879,6749,1222,144.3,2026-01-30 16:57:32.600500
880,710,675,152.78,2026-01-30 17:29:59.950289
881,2580,4223,55.23,2026-01-30 17:32:14.433626
882,6495,8842,83.24,2026-01-30 16:58:36.310962
883,6409,8131,96.86,2026-01-30 17:24:28.749896
884,6888,6964,136.21,2026-01-30 17:16:34.116541
885,6106,1716,98.82,2026-01-30 16:52:10.411049
886,7067,2105,23.76,2026-01-30 17:19:00.233366
887,7237,6696,169.39,2026-01-30 16:46:26.148695
888,4805,3293,139.44,2026-01-30 17:16:41.560509
889,288,19659,181.66,2026-01-30 17:35:24.410852
890,2106,11175,15.05,2026-01-30 17:21:58.548916
891,4877,12845,15.23,2026-01-30 17:41:42.107689
892,940,14945,128.81,2026-01-30 17:09:55.623203
893,5231,8413,107.1,2026-01-30 17:27:13.689385
894,6084,17875,49.36,2026-01-30 17:05:30.157010
895,2665,15419,195.37,2026-01-30 16:42:47.100011
896,5993,19523,61.94,2026-01-30 17:31:45.790156
897,1077,17222,31.92,2026-01-30 17:11:56.821477
898,649,8256,94.32,2026-01-30 17:23:55.336344
899,4486,7365,102.79,2026-01-30 17:33:56.030035
900,4378,3145,155.5,2026-01-30 16:55:47.396892
901,6716,8921,180.54,2026-01-30 17:15:31.734618
902,1741,3239,140.46,2026-01-30 16:52:05.815010
903,6244,2742,188.48,2026-01-30 16:39:37.571167
904,1218,13422,54.16,2026-01-30 17:07:15.090835
905,6668,16723,194.01,2026-01-30 17:29:47.643953
906,2376,9248,52.61,2026-01-30 17:07:33.924761
907,4324,13622,53.04,2026-01-30 17:11:20.565735
908,5826,15041,21.06,2026-01-30 17:26:59.797122
909,6377,8451,170.71,2026-01-30 17:16:27.307887
910,1033,3905,186.46,2026-01-30 17:14:32.713768
911,6900,11347,155.61,2026-01-30 16:58:33.527194
912,6898,11029,42.51,2026-01-30 17:39:06.755521
913,57,16193,142.36,2026-01-30 16:38:48.285743
914,5548,6433,182.76,2026-01-30 16:42:07.225169
915,2068,6791,142.44,2026-01-30 17:01:22.399025
916,7369,17283,105.09,2026-01-30 17:10:45.950784
917,3999,19023,153.3,2026-01-30 17:08:01.934140
918,3577,378,199.45,2026-01-30 16:42:06.406700
919,1619,9091,51.2,2026-01-30 17:31:12.510214
920,5638,18727,132.13,2026-01-30 17:31:01.045609
921,7033,10625,22.15,2026-01-30 17:34:46.525870
922,6543,1028,117.54,2026-01-30 17:33:22.947701
923,5742,17876,22.03,2026-01-30 16:53:02.435888
924,2646,6954,72.96,2026-01-30 17:39:33.586189
925,6918,7059,62.38,2026-01-30 16:48:51.586448
926,7099,2098,134.75,2026-01-30 16:41:33.075680
927,1320,9434,85.32,2026-01-30 17:35:38.317156
928,2810,9670,199.99,2026-01-30 17:34:13.058513
929,820,14029,98.93,2026-01-30 17:36:22.550133
930,6306,13244,103.22,2026-01-30 17:34:00.050750
931,3999,10152,153.3,2026-01-30 17:12:55.689381
932,3459,5666,92.87,2026-01-30 17:31:42.740983
933,3180,3010,73.12,2026-01-30 16:38:33.383726
934,1461,7363,174.82,2026-01-30 17:26:37.463037
935,4979,3680,155.7,2026-01-30 17:26:18.676646
936,7915,10901,64.17,2026-01-30 16:53:29.668600
937,5567,16902,90.87,2026-01-30 17:00:54.601169
938,2910,11810,17.65,2026-01-30 16:47:38.180839
939,4620,15748,183.36,2026-01-30 17:12:21.894991
940,3482,8149,149.29,2026-01-30 16:47:35.834024
941,3131,9326,90.64,2026-01-30 17:25:45.022192
942,7350,10078,163.0,2026-01-30 17:18:23.649199
943,446,10998,171.82,2026-01-30 16:45:00.776058
944,5195,13403,184.4,2026-01-30 17:23:58.071516
