click_id,search_id,item_id,position,click_ts
542,15189,5161,14,2026-01-30 16:44:59.946027
543,7756,5469,31,2026-01-30 16:43:21.023560
544,16407,41,44,2026-01-30 16:44:55.851311
545,17951,3863,15,2026-01-30 16:40:36.911077
546,8588,1074,34,2026-01-30 16:39:53.394798
547,19622,3574,5,2026-01-30 16:35:18.430080
548,415,5889,7,2026-01-30 16:44:14.778451
549,6927,344,9,2026-01-30 16:41:49.382908
550,17511,1323,33,2026-01-30 16:42:16.391880
551,8092,13,16,2026-01-30 16:36:56.885247
552,4463,4534,16,2026-01-30 16:44:00.468602
553,2280,4926,1,2026-01-30 16:41:47.077855
554,12011,7409,8,2026-01-30 16:45:02.991975
555,5523,7036,46,2026-01-30 16:44:18.601044
556,15813,1,7,2026-01-30 16:41:30.719662
557,6578,1011,42,2026-01-30 16:39:06.368506
558,3358,7814,38,2026-01-30 16:41:59.625140
559,5898,1676,34,2026-01-30 16:43:56.714823
560,587,208,11,2026-01-30 16:38:47.652421
561,13479,2135,38,2026-01-30 16:42:48.082233
562,4378,1645,25,2026-01-30 16:35:22.289001
563,3565,5334,43,2026-01-30 16:40:56.024098
564,1128,3934,19,2026-01-30 16:43:56.187201
565,4336,1486,29,2026-01-30 16:37:13.062870
566,1512,437,45,2026-01-30 16:36:49.947168
567,6771,1549,39,2026-01-30 16:46:01.995573
568,202,4052,7,2026-01-30 16:42:41.797786
569,17770,3962,41,2026-01-30 16:38:06.661219
570,8731,3587,10,2026-01-30 16:40:59.302413
571,8993,6553,27,2026-01-30 16:38:09.502724
572,13228,425,22,2026-01-30 16:36:12.828820
573,7395,5420,22,2026-01-30 16:46:04.738752
574,17689,4114,18,2026-01-30 16:42:34.997508
575,19396,5394,6,2026-01-30 16:42:18.924838
576,19454,5721,4,2026-01-30 16:37:58.566563
577,19961,5686,35,2026-01-30 16:43:23.174722
578,14621,935,24,2026-01-30 16:38:15.222879
579,16222,1518,21,2026-01-30 16:36:56.607873
580,4250,3021,31,2026-01-30 16:35:25.618553
581,1978,2552,11,2026-01-30 16:44:50.721395
582,16355,4414,47,2026-01-30 16:38:57.972366
583,15774,2942,47,2026-01-30 16:37:56.421256
584,18745,1749,20,2026-01-30 16:37:19.704587
585,8606,5836,11,2026-01-30 16:37:53.794173
586,3898,1247,2,2026-01-30 16:42:49.996462
587,12595,7024,27,2026-01-30 16:46:29.822019
588,17702,1304,41,2026-01-30 16:36:00.891517
589,17172,5945,34,2026-01-30 16:41:09.433054
590,9305,5173,31,2026-01-30 16:36:27.782285
591,1138,2955,36,2026-01-30 16:41:43.587005
592,16686,5175,23,2026-01-30 16:45:35.445912
593,7548,6622,46,2026-01-30 16:42:03.887172
594,14455,6121,20,2026-01-30 16:40:34.142639
595,6539,1443,32,2026-01-30 16:40:52.982712
596,9170,1071,36,2026-01-30 16:39:30.923858
597,4661,4065,36,2026-01-30 16:43:05.561975
598,9810,4742,31,2026-01-30 16:41:48.846939
599,779,577,47,2026-01-30 16:40:21.765590
600,2206,7568,21,2026-01-30 16:41:11.479359
601,5229,10,6,2026-01-30 16:44:26.945709
602,6983,1417,16,2026-01-30 16:40:07.361284
603,8895,3437,48,2026-01-30 16:46:02.672213
604,7061,4787,25,2026-01-30 16:43:19.601555
605,10709,4292,20,2026-01-30 16:35:20.754509
606,12861,404,45,2026-01-30 16:42:18.783123
607,5003,4997,5,2026-01-30 16:41:12.516356
608,11035,6840,35,2026-01-30 16:40:00.938091
609,11509,86,5,2026-01-30 16:38:27.941095
610,18575,6309,32,2026-01-30 16:36:59.416693
611,1871,5456,25,2026-01-30 16:44:59.754633
612,14771,5601,25,2026-01-30 16:45:42.255355
613,9098,4584,13,2026-01-30 16:41:10.708975
614,13372,4827,12,2026-01-30 16:43:25.285880
615,14051,4881,49,2026-01-30 16:39:51.059426
616,16435,1024,33,2026-01-30 16:35:53.125825
617,2305,7368,38,2026-01-30 16:37:49.455565
618,189,5102,29,2026-01-30 16:42:45.320970
619,9741,5359,14,2026-01-30 16:40:58.620996
620,14355,441,5,2026-01-30 16:45:46.583424
621,10038,874,26,2026-01-30 16:34:54.025314
622,7816,6865,8,2026-01-30 16:39:08.573210
623,17809,4022,3,2026-01-30 16:38:00.581108
624,10655,1531,13,2026-01-30 16:36:50.841510
625,17838,2903,25,2026-01-30 16:41:59.774944
626,1335,5415,22,2026-01-30 16:43:35.361073
627,3903,518,48,2026-01-30 16:36:38.207872
628,11024,6189,24,2026-01-30 16:37:35.260488
629,6562,5325,11,2026-01-30 16:42:12.604657
630,19642,5230,25,2026-01-30 16:36:33.721833
631,8981,666,25,2026-01-30 16:38:30.164367
632,14654,2264,35,2026-01-30 16:36:06.649178
633,17317,7769,45,2026-01-30 16:46:44.231635
634,18205,7192,18,2026-01-30 16:39:21.996206
635,15451,1428,47,2026-01-30 16:39:03.851631
636,5508,5615,20,2026-01-30 16:46:06.206963
637,11388,6156,48,2026-01-30 16:35:02.091674
638,9350,7528,48,2026-01-30 16:42:52.203102
639,14811,1816,35,2026-01-30 16:36:04.177059
640,14047,1112,10,2026-01-30 16:45:27.503944
641,4396,6815,38,2026-01-30 16:43:53.987772
642,17950,7080,11,2026-01-30 16:40:44.954129
643,18981,2976,24,2026-01-30 16:44:35.140324
644,18140,1820,47,2026-01-30 16:35:48.957059
645,2259,1975,12,2026-01-30 16:38:02.811355
646,16469,584,21,2026-01-30 16:44:43.647754
647,10663,663,1,2026-01-30 16:45:42.564411
648,5757,6676,25,2026-01-30 16:38:37.831049
649,10198,2144,43,2026-01-30 16:35:26.684210
650,13695,7145,28,2026-01-30 16:37:08.832973
651,14066,172,24,2026-01-30 16:38:56.449610
652,6177,1882,36,2026-01-30 16:41:02.893628
653,25,4021,43,2026-01-30 16:36:01.455577
654,9518,6177,46,2026-01-30 16:38:41.515476
655,4926,5935,34,2026-01-30 16:44:35.532909
656,19355,1365,11,2026-01-30 16:38:44.938177
657,7318,6713,33,2026-01-30 16:42:19.999997
658,12882,269,49,2026-01-30 16:35:21.980101
659,4172,7023,11,2026-01-30 16:37:21.754289
660,8953,2341,27,2026-01-30 16:38:25.717905
661,14109,2085,33,2026-01-30 16:35:20.414101
662,7259,3775,16,2026-01-30 16:46:03.050712
663,14520,2264,17,2026-01-30 16:36:54.924513
664,14911,2045,15,2026-01-30 16:43:18.068647
665,14989,2288,13,2026-01-30 16:41:11.600749
666,14038,7485,1,2026-01-30 16:43:05.856989
667,17494,7162,18,2026-01-30 16:45:38.283883
668,8325,6047,35,2026-01-30 16:42:13.131744
669,17826,1378,5,2026-01-30 16:37:33.790404
670,8279,2845,13,2026-01-30 16:41:33.231971
671,8528,2802,23,2026-01-30 16:43:50.943554
672,14205,807,21,2026-01-30 16:34:57.294000
673,8794,6637,34,2026-01-30 16:40:33.190794
674,10976,5172,11,2026-01-30 16:36:28.177157
675,10076,4560,12,2026-01-30 16:40:54.058996
676,3780,1899,8,2026-01-30 16:40:41.069062
677,17121,1583,36,2026-01-30 16:44:40.453374
678,17737,2634,49,2026-01-30 16:46:49.784337
679,2572,3977,3,2026-01-30 16:35:21.923090
680,18409,4799,48,2026-01-30 16:46:19.775694
681,1495,2145,14,2026-01-30 16:40:23.172030
682,14350,4258,7,2026-01-30 16:38:50.421623
683,1179,931,43,2026-01-30 16:46:43.524384
684,10651,2260,39,2026-01-30 16:35:24.417659
685,4519,4663,26,2026-01-30 16:39:43.259168
686,6336,4215,5,2026-01-30 16:45:04.665558
687,1219,2136,37,2026-01-30 16:43:25.892464
688,7268,4517,9,2026-01-30 16:38:06.828441
689,8801,5888,14,2026-01-30 16:37:13.986577
690,3279,6447,29,2026-01-30 16:41:48.759589
691,9479,6698,6,2026-01-30 16:42:10.682210
692,13986,1444,47,2026-01-30 16:43:08.184910
693,11664,5892,37,2026-01-30 16:46:39.328853
694,7718,2931,33,2026-01-30 16:42:04.200428
695,5099,847,26,2026-01-30 16:42:14.446410
696,5635,1011,33,2026-01-30 16:36:25.244900
697,18194,3877,38,2026-01-30 16:40:29.199636
698,14573,5777,22,2026-01-30 16:43:03.355125
699,3515,3178,24,2026-01-30 16:45:44.557996
700,7193,609,29,2026-01-30 16:35:32.776178
701,10433,7648,36,2026-01-30 16:39:46.819728
702,9250,7108,19,2026-01-30 16:45:29.197862
703,17202,7144,42,2026-01-30 16:43:51.898214
704,18042,443,3,2026-01-30 16:43:32.581229
705,15217,81,30,2026-01-30 16:44:00.862764
706,9485,3764,46,2026-01-30 16:42:41.652289
707,1831,5482,17,2026-01-30 16:45:42.043843
708,7279,233,38,2026-01-30 16:41:27.634220
709,16534,2262,28,2026-01-30 16:45:19.991111
710,4982,1436,13,2026-01-30 16:35:39.864518
711,12776,7368,30,2026-01-30 16:34:58.270476
712,10887,6005,44,2026-01-30 16:44:04.637291
713,6581,694,44,2026-01-30 16:39:26.059586
714,17618,3780,3,2026-01-30 16:36:12.705869
715,19331,5411,36,2026-01-30 16:41:38.124703
716,11090,6122,43,2026-01-30 16:45:56.989770
717,15786,417,27,2026-01-30 16:39:10.139261
718,13093,6680,13,2026-01-30 16:36:47.696043
719,4150,5888,15,2026-01-30 16:44:55.350420
720,5628,5845,28,2026-01-30 16:41:23.988504
721,13938,1318,20,2026-01-30 16:37:09.297615
722,7657,7674,6,2026-01-30 16:45:45.899117
723,19516,1117,40,2026-01-30 16:43:32.075459
724,7425,836,13,2026-01-30 16:42:42.784887
725,888,7490,33,2026-01-30 16:41:19.764166
726,1924,5157,6,2026-01-30 16:42:38.492253
727,8956,797,44,2026-01-30 16:45:47.166531
728,16913,6174,28,2026-01-30 16:35:10.903692
729,19831,2462,30,2026-01-30 16:43:38.587548
730,12224,4736,44,2026-01-30 16:35:58.012184
731,15776,2712,31,2026-01-30 16:38:30.926144
732,7565,4161,18,2026-01-30 16:34:40.087057
733,14243,2987,18,2026-01-30 16:40:44.350250
734,18923,5525,29,2026-01-30 16:43:27.093219
735,6924,2268,44,2026-01-30 16:46:26.212283
736,16538,1200,19,2026-01-30 16:43:59.247183
737,3272,5211,30,2026-01-30 16:41:17.400729
738,5401,2717,31,2026-01-30 16:41:01.679516
739,5,2747,35,2026-01-30 16:35:02.529542
740,15632,3128,5,2026-01-30 16:37:12.854348
741,7844,5615,23,2026-01-30 16:37:41.359094
742,5507,2502,10,2026-01-30 16:39:26.026580
743,2667,3153,46,2026-01-30 16:38:20.813087
744,11959,5392,36,2026-01-30 16:45:08.380179
745,19725,4207,49,2026-01-30 16:46:38.602916
746,11473,1804,1,2026-01-30 16:45:00.965626
747,17857,1940,43,2026-01-30 16:37:24.765152
748,3802,1542,4,2026-01-30 16:38:31.392498
749,14844,1222,45,2026-01-30 16:39:13.788019
750,2117,3873,16,2026-01-30 16:39:43.009029
751,2262,1594,13,2026-01-30 16:39:19.662640
752,11667,7953,13,2026-01-30 16:41:20.310417
753,415,2088,21,2026-01-30 16:44:32.778451
754,10764,6027,10,2026-01-30 16:42:57.017804
755,5223,2171,27,2026-01-30 16:38:37.830187
756,15695,6308,29,2026-01-30 16:41:48.409619
757,3416,4307,21,2026-01-30 16:40:55.971837
758,8313,5912,20,2026-01-30 16:43:15.691747
759,7488,7981,17,2026-01-30 16:40:20.090018
760,5035,2304,37,2026-01-30 16:44:58.102714
761,18291,6113,19,2026-01-30 16:35:01.873403
762,17855,1071,4,2026-01-30 16:38:14.104735
763,12059,586,39,2026-01-30 16:45:41.274992
764,3356,5770,25,2026-01-30 16:45:24.319674
765,4263,4112,13,2026-01-30 16:42:51.555855
766,6673,3433,4,2026-01-30 16:43:52.807739
767,16050,7687,28,2026-01-30 16:39:58.165855
768,2647,875,31,2026-01-30 16:38:10.399550
769,1741,1078,22,2026-01-30 16:38:20.921568
770,17548,5319,47,2026-01-30 16:36:33.650675
771,7822,3791,44,2026-01-30 16:37:30.760153
772,15041,5826,40,2026-01-30 16:40:59.797122
773,10672,3220,14,2026-01-30 16:38:48.808649
774,11438,5319,47,2026-01-30 16:39:38.764226
775,18072,494,1,2026-01-30 16:46:11.233411
776,18709,5266,49,2026-01-30 16:38:53.860875
777,8907,7214,36,2026-01-30 16:34:56.288148
778,16473,1168,21,2026-01-30 16:41:42.382538
779,9822,2806,37,2026-01-30 16:41:36.913204
780,18421,2011,8,2026-01-30 16:41:27.375089
781,908,4702,4,2026-01-30 16:38:22.224189
782,8465,374,4,2026-01-30 16:42:52.666020
783,17431,3697,29,2026-01-30 16:42:00.129149
784,19702,277,29,2026-01-30 16:35:27.946307
785,7740,6119,43,2026-01-30 16:43:10.990351
786,11644,2137,19,2026-01-30 16:37:43.149391
787,2305,1911,39,2026-01-30 16:38:11.455565
788,14013,243,40,2026-01-30 16:44:24.300614
789,17025,1199,43,2026-01-30 16:38:09.862173
790,2786,7961,32,2026-01-30 16:37:43.778019
791,15530,1745,18,2026-01-30 16:42:12.376916
792,16634,698,35,2026-01-30 16:45:03.288686
793,11333,1711,5,2026-01-30 16:42:36.860302
794,18939,4279,16,2026-01-30 16:38:34.179580
795,14053,5602,27,2026-01-30 16:41:40.036264
796,4307,3052,1,2026-01-30 16:37:16.998973
797,8295,2580,46,2026-01-30 16:40:29.639810
798,7221,3608,46,2026-01-30 16:37:38.799170
799,4935,5247,37,2026-01-30 16:41:33.181369
800,11515,4748,3,2026-01-30 16:43:31.097321
801,18435,2888,15,2026-01-30 16:36:06.333997
802,11547,7395,49,2026-01-30 16:44:54.021957
803,16193,5340,15,2026-01-30 16:35:45.285743
804,248,1423,18,2026-01-30 16:39:46.945944
805,5993,858,42,2026-01-30 16:38:06.265491
806,7740,1489,11,2026-01-30 16:42:48.990351
807,343,3469,34,2026-01-30 16:36:24.181246
808,8077,434,39,2026-01-30 16:42:41.191534
809,2455,2969,25,2026-01-30 16:35:45.077773
810,15019,140,47,2026-01-30 16:36:15.036999
811,14965,1015,37,2026-01-30 16:43:44.641424
812,14608,6014,14,2026-01-30 16:43:15.028881
813,17142,7833,1,2026-01-30 16:40:41.435610
814,17049,3928,31,2026-01-30 16:35:35.238546
815,9670,5579,40,2026-01-30 16:41:06.058513
816,5565,6957,18,2026-01-30 16:38:36.004226
817,7001,5403,31,2026-01-30 16:34:49.868122
818,17987,5271,35,2026-01-30 16:37:49.939986
819,3181,5523,21,2026-01-30 16:44:08.253671
820,13960,5851,33,2026-01-30 16:35:26.482112
821,4484,4917,27,2026-01-30 16:42:17.926319
822,10158,5489,17,2026-01-30 16:42:09.784214
823,161,1307,24,2026-01-30 16:35:53.464050
824,2797,3092,18,2026-01-30 16:45:50.967396
825,19863,5230,20,2026-01-30 16:42:59.767587
826,2397,5475,3,2026-01-30 16:43:54.008742
827,8996,4997,41,2026-01-30 16:37:25.354901
828,4822,5319,22,2026-01-30 16:43:41.608658
829,1733,923,47,2026-01-30 16:46:53.710448
830,48,5028,44,2026-01-30 16:38:53.779424
831,7967,4101,45,2026-01-30 16:42:08.671367
832,14750,5005,9,2026-01-30 16:39:20.797512
833,10611,7937,49,2026-01-30 16:45:48.036170
834,15559,456,13,2026-01-30 16:37:32.397881
835,3627,3161,29,2026-01-30 16:36:49.028358
836,1683,4704,28,2026-01-30 16:40:01.347601
837,14842,3510,15,2026-01-30 16:41:11.700680
838,544,6600,41,2026-01-30 16:34:33.814132
839,5851,7560,18,2026-01-30 16:41:38.663458
840,14419,2405,21,2026-01-30 16:43:26.889733
841,14763,2777,7,2026-01-30 16:42:04.245093
842,6615,2553,17,2026-01-30 16:39:51.088833
843,19174,5065,19,2026-01-30 16:42:11.612848
844,7254,7360,21,2026-01-30 16:35:42.799692
845,18223,1406,24,2026-01-30 16:36:39.713028
846,16545,5569,4,2026-01-30 16:35:54.340967
847,513,4464,35,2026-01-30 16:39:46.874769
848,17650,3023,12,2026-01-30 16:38:22.338496
849,18460,3021,5,2026-01-30 16:45:20.354378
850,19655,1503,11,2026-01-30 16:39:40.848366
851,8912,2096,35,2026-01-30 16:36:48.306113
852,16861,32,23,2026-01-30 16:43:12.985391
853,10868,611,17,2026-01-30 16:42:34.729522
854,4406,5914,28,2026-01-30 16:36:25.098603
855,16496,3406,41,2026-01-30 16:44:21.279222
856,14415,5820,29,2026-01-30 16:36:01.367222
857,12269,4229,37,2026-01-30 16:34:42.072281
858,9957,6849,8,2026-01-30 16:41:50.768219
859,16754,4968,47,2026-01-30 16:39:38.018411
860,7060,5274,8,2026-01-30 16:37:03.756552
861,627,935,6,2026-01-30 16:40:05.666161
862,8133,7815,12,2026-01-30 16:39:59.353472
863,5467,7532,16,2026-01-30 16:38:14.524954
864,268,1037,32,2026-01-30 16:42:48.248118
865,13779,3352,43,2026-01-30 16:46:02.550931
866,18945,4824,4,2026-01-30 16:36:38.980011
867,19039,1016,14,2026-01-30 16:39:30.034542
868,17090,7258,3,2026-01-30 16:42:14.602599
869,3980,4468,33,2026-01-30 16:44:52.117918
870,17171,2630,42,2026-01-30 16:45:13.005523
871,10930,5507,37,2026-01-30 16:38:42.824303
872,5773,5092,35,2026-01-30 16:36:10.552550
873,5913,5447,12,2026-01-30 16:42:41.289723
874,9272,6659,17,2026-01-30 16:41:43.781836
875,13537,4130,20,2026-01-30 16:44:26.127567
876,15317,4476,40,2026-01-30 16:46:22.623766
877,3391,1869,17,2026-01-30 16:42:22.514415
878,1866,5401,49,2026-01-30 16:37:24.361425
879,16571,7489,38,2026-01-30 16:42:22.949953
880,10364,6555,29,2026-01-30 16:46:00.198639
881,4048,323,10,2026-01-30 16:35:37.035781
882,4076,6131,37,2026-01-30 16:45:16.001435
883,1307,250,9,2026-01-30 16:37:25.602120
884,15159,4511,39,2026-01-30 16:40:01.152860
885,8352,3627,11,2026-01-30 16:39:03.535745
886,2364,5837,15,2026-01-30 16:38:24.903834
887,34,4789,34,2026-01-30 16:45:49.129550
888,15311,6698,32,2026-01-30 16:44:44.602217
889,17354,131,2,2026-01-30 16:36:28.822438
890,462,6158,35,2026-01-30 16:44:22.130285
891,12376,2202,15,2026-01-30 16:36:36.553343
892,17078,6501,44,2026-01-30 16:41:41.237520
893,146,670,15,2026-01-30 16:42:59.562162
894,12538,6852,9,2026-01-30 16:41:01.610047
895,3693,6227,11,2026-01-30 16:41:37.471432
896,9867,4025,2,2026-01-30 16:41:11.948331
897,19150,4927,42,2026-01-30 16:37:52.931478
898,17355,1442,38,2026-01-30 16:44:55.294676
899,2209,6586,32,2026-01-30 16:34:36.801851
900,17225,1586,19,2026-01-30 16:42:42.134160
901,4098,3406,28,2026-01-30 16:41:44.521995
902,12018,6903,15,2026-01-30 16:37:58.980849
903,16149,2312,34,2026-01-30 16:38:16.777424
904,2245,2026,9,2026-01-30 16:41:55.786947
905,11283,6167,48,2026-01-30 16:43:45.115982
906,15040,3823,34,2026-01-30 16:39:06.983102
907,7596,7108,3,2026-01-30 16:36:04.052297
908,5093,4695,35,2026-01-30 16:34:53.746090
909,6818,2889,18,2026-01-30 16:37:07.315531
910,10421,5224,32,2026-01-30 16:46:18.794026
911,15778,4507,15,2026-01-30 16:38:40.697385
912,18790,358,29,2026-01-30 16:41:58.695963
913,8894,5688,27,2026-01-30 16:36:57.190629
914,7368,4063,44,2026-01-30 16:37:27.037007
915,2926,4299,37,2026-01-30 16:44:11.802948
916,5080,7692,14,2026-01-30 16:43:02.941606
917,12317,5067,22,2026-01-30 16:41:07.408792
918,3280,1912,34,2026-01-30 16:41:56.144146
919,5764,5711,16,2026-01-30 16:42:33.189116
920,17630,5733,12,2026-01-30 16:37:52.783734
921,8412,440,28,2026-01-30 16:42:22.867547
922,9551,6567,19,2026-01-30 16:35:12.594270
923,9241,3132,29,2026-01-30 16:37:28.786595
924,7780,3639,25,2026-01-30 16:37:37.205986
925,11911,1160,41,2026-01-30 16:38:07.867638
926,10504,1366,28,2026-01-30 16:42:56.607855
927,8133,5534,34,2026-01-30 16:39:54.353472
928,5473,1520,15,2026-01-30 16:39:57.955148
929,4110,4273,3,2026-01-30 16:42:10.987186
930,9269,2257,22,2026-01-30 16:44:42.556922
931,156,1578,33,2026-01-30 16:42:16.263937
932,12957,2390,13,2026-01-30 16:37:08.401904
933,578,5105,41,2026-01-30 16:35:53.000425
934,2575,2674,16,2026-01-30 16:44:14.594622
935,17665,243,15,2026-01-30 16:36:57.371445
936,782,7272,37,2026-01-30 16:43:41.032716
937,14575,1461,25,2026-01-30 16:46:05.092618
938,12728,6855,4,2026-01-30 16:34:45.913743
939,6949,7283,46,2026-01-30 16:45:55.621731
940,1674,4147,21,2026-01-30 16:40:45.039463
941,16048,7061,8,2026-01-30 16:35:32.309599
942,9776,6585,10,2026-01-30 16:45:20.437947
943,14461,3471,35,2026-01-30 16:35:16.913620
944,6173,1451,6,2026-01-30 16:46:50.809128
945,6353,1209,34,2026-01-30 16:43:31.570011
946,5505,3570,9,2026-01-30 16:44:44.681741
947,1426,1088,44,2026-01-30 16:43:09.150702
948,2857,119,35,2026-01-30 16:40:46.235619
949,8275,1155,47,2026-01-30 16:35:20.261323
950,5355,6438,17,2026-01-30 16:37:07.242569
951,9665,3222,26,2026-01-30 16:46:21.989818
952,5529,566,28,2026-01-30 16:45:15.055299
953,19387,6000,33,2026-01-30 16:37:55.377414
954,2999,2872,9,2026-01-30 16:42:25.034377
955,15456,72,42,2026-01-30 16:40:42.920834
956,7771,3723,40,2026-01-30 16:40:04.380844
957,6138,4631,23,2026-01-30 16:44:08.026684
958,9014,7332,21,2026-01-30 16:36:45.796014
959,7152,1030,37,2026-01-30 16:43:20.424981
960,7528,5963,48,2026-01-30 16:44:33.325020
961,18740,4577,30,2026-01-30 16:45:12.915020
962,11510,2385,13,2026-01-30 16:45:05.583803
963,3664,765,9,2026-01-30 16:43:39.387828
964,3401,1692,47,2026-01-30 16:37:44.027293
965,19335,3755,14,2026-01-30 16:36:07.373820
966,14643,2879,30,2026-01-30 16:37:39.978271
967,12114,5815,8,2026-01-30 16:46:45.847166
968,4098,1194,18,2026-01-30 16:41:53.521995
969,18963,4836,19,2026-01-30 16:43:00.695329
970,18933,6687,34,2026-01-30 16:37:01.148555
971,2454,6956,45,2026-01-30 16:41:29.491200
972,10498,2032,9,2026-01-30 16:42:29.427763
973,7533,3666,22,2026-01-30 16:43:44.072796
974,6038,6205,46,2026-01-30 16:45:30.312215
975,9169,1647,18,2026-01-30 16:39:55.567509
976,15741,562,42,2026-01-30 16:43:33.871452
977,4624,5479,7,2026-01-30 16:36:03.198978
978,11179,6205,25,2026-01-30 16:40:05.244793
979,19268,4612,33,2026-01-30 16:37:49.495519
980,18854,4941,31,2026-01-30 16:42:36.851581
981,14309,3159,42,2026-01-30 16:44:51.309201
982,9437,1801,13,2026-01-30 16:39:25.690039
983,12935,2751,9,2026-01-30 16:44:11.465226
984,4119,2816,42,2026-01-30 16:37:51.164722
985,9544,1083,11,2026-01-30 16:41:38.582121
986,13827,7670,47,2026-01-30 16:37:25.839279
987,12402,7499,47,2026-01-30 16:44:39.328347
988,16092,5278,48,2026-01-30 16:37:16.781862
989,15110,5334,11,2026-01-30 16:44:16.314797
990,5426,2722,19,2026-01-30 16:37:11.637734
991,9535,634,42,2026-01-30 16:41:56.840602
992,13473,3292,36,2026-01-30 16:35:12.934455
993,7716,1021,26,2026-01-30 16:44:33.310567
994,14427,6458,49,2026-01-30 16:38:11.280650
995,7662,7000,35,2026-01-30 16:39:07.440529
996,2088,789,14,2026-01-30 16:42:04.793881
997,4430,5338,20,2026-01-30 16:37:03.277743
998,16877,870,25,2026-01-30 16:37:48.850450
999,10224,4923,35,2026-01-30 16:46:48.650021
1000,18328,6783,38,2026-01-30 16:37:28.354895
1001,6401,754,18,2026-01-30 16:38:40.008100
1002,15060,1877,13,2026-01-30 16:45:41.445805
1003,4386,1666,13,2026-01-30 16:43:21.210681
1004,16480,7021,28,2026-01-30 16:43:44.417609
1005,1786,5755,8,2026-01-30 16:46:19.272523
1006,7564,7142,36,2026-01-30 16:41:56.584501
1007,1577,3791,41,2026-01-30 16:40:49.769609
1008,6755,5537,15,2026-01-30 16:41:05.013887
1009,10999,7016,17,2026-01-30 16:35:52.122468
1010,15842,4115,34,2026-01-30 16:41:50.721045
1011,886,7739,19,2026-01-30 16:41:50.521792
1012,8722,1014,16,2026-01-30 16:40:10.097162
1013,19314,1635,44,2026-01-30 16:36:42.204749
1014,12020,6396,19,2026-01-30 16:37:27.011493
1015,3532,4000,12,2026-01-30 16:43:12.357628
1016,14179,7842,42,2026-01-30 16:45:52.551758
1017,10102,2213,29,2026-01-30 16:46:32.365238
1018,13142,465,15,2026-01-30 16:39:22.359933
1019,11312,7344,49,2026-01-30 16:41:07.194407
1020,4154,1177,23,2026-01-30 16:43:31.077092
1021,12579,2331,8,2026-01-30 16:39:55.466184
1022,16819,731,37,2026-01-30 16:38:08.633328
