impression_id,search_id,item_id,position,timestamp
541,7009,7610,2,2026-01-30 16:45:43.067965
542,10762,830,39,2026-01-30 16:41:32.072484
543,2735,3019,12,2026-01-30 16:35:24.796389
544,14012,3901,23,2026-01-30 16:43:40.234658
545,14491,3757,23,2026-01-30 16:38:45.858601
546,15486,2936,33,2026-01-30 16:35:12.475358
547,15370,1158,5,2026-01-30 16:38:43.006975
548,17228,501,18,2026-01-30 16:37:25.089838
549,2565,1172,5,2026-01-30 16:44:17.996413
550,15519,3282,47,2026-01-30 16:45:28.525947
551,10134,3531,30,2026-01-30 16:45:56.351591
552,6743,1779,13,2026-01-30 16:38:51.434757
553,18409,4799,48,2026-01-30 16:46:14.775694
554,12167,6319,49,2026-01-30 16:39:37.522498
555,14579,6616,35,2026-01-30 16:36:53.304906
556,8192,254,7,2026-01-30 16:36:31.803594
557,17378,5235,20,2026-01-30 16:40:10.310596
558,12955,4091,15,2026-01-30 16:35:50.295675
559,10938,5439,14,2026-01-30 16:39:43.687924
560,5699,5815,32,2026-01-30 16:38:20.029968
561,11642,2309,10,2026-01-30 16:37:53.514846
562,14914,1037,10,2026-01-30 16:43:26.538665
563,13373,6495,28,2026-01-30 16:45:20.122699
564,5434,6498,24,2026-01-30 16:40:46.208644
565,17336,4613,47,2026-01-30 16:40:49.470945
566,13810,5807,10,2026-01-30 16:41:23.341363
567,7572,6526,12,2026-01-30 16:36:21.869038
568,5441,1096,44,2026-01-30 16:44:10.765295
569,3901,2215,25,2026-01-30 16:43:24.707376
570,12892,7930,13,2026-01-30 16:39:43.318129
571,15538,6352,47,2026-01-30 16:45:59.477040
572,15581,6207,29,2026-01-30 16:39:02.930878
573,5694,5636,19,2026-01-30 16:41:05.474536
574,19758,1471,43,2026-01-30 16:44:51.772578
575,1486,4724,5,2026-01-30 16:41:20.941591
576,8904,3828,26,2026-01-30 16:40:23.612702
577,17901,2305,1,2026-01-30 16:38:50.552473
578,8968,5147,3,2026-01-30 16:44:54.288675
579,97,6722,43,2026-01-30 16:40:33.636200
580,15757,200,30,2026-01-30 16:35:57.441772
581,12766,4714,36,2026-01-30 16:39:03.403269
582,9992,7366,43,2026-01-30 16:45:21.147850
583,17224,3503,31,2026-01-30 16:44:13.919165
584,11275,1786,39,2026-01-30 16:35:33.563289
585,13181,566,10,2026-01-30 16:38:13.525671
586,14583,2079,17,2026-01-30 16:38:38.522043
587,6527,6006,8,2026-01-30 16:43:26.214773
588,2995,2016,35,2026-01-30 16:37:37.200469
589,324,3728,5,2026-01-30 16:39:59.151303
590,13180,7694,41,2026-01-30 16:40:27.132361
591,12218,4465,3,2026-01-30 16:40:55.127861
592,6400,3165,15,2026-01-30 16:35:12.106217
593,16838,3763,16,2026-01-30 16:43:55.786035
594,18730,5803,40,2026-01-30 16:40:30.027828
595,9976,6211,42,2026-01-30 16:43:43.146564
596,7315,7548,15,2026-01-30 16:45:15.800843
597,19037,1544,11,2026-01-30 16:34:54.433424
598,5961,1006,14,2026-01-30 16:39:06.374537
599,142,7691,32,2026-01-30 16:38:17.380420
600,8184,293,6,2026-01-30 16:46:00.591381
601,4986,6591,20,2026-01-30 16:35:57.655852
602,17178,5321,22,2026-01-30 16:43:23.514586
603,6868,2842,41,2026-01-30 16:39:43.172514
604,12219,7716,38,2026-01-30 16:42:59.815128
605,5647,7279,36,2026-01-30 16:38:53.285010
606,12992,6840,16,2026-01-30 16:35:27.417725
607,17916,599,25,2026-01-30 16:35:48.968323
608,13804,3616,45,2026-01-30 16:46:13.993482
609,10460,6145,11,2026-01-30 16:42:50.853476
610,17979,1153,4,2026-01-30 16:38:16.645538
611,1563,5908,16,2026-01-30 16:43:03.757097
612,18329,997,46,2026-01-30 16:40:31.858481
613,19708,2433,33,2026-01-30 16:43:10.529265
614,9346,7818,26,2026-01-30 16:41:47.700263
615,3743,2240,14,2026-01-30 16:40:33.289045
616,14564,2535,15,2026-01-30 16:45:48.784301
617,10607,7933,13,2026-01-30 16:41:53.860582
618,18504,6866,16,2026-01-30 16:38:01.070045
619,9977,3072,7,2026-01-30 16:45:46.578552
620,11052,7896,17,2026-01-30 16:43:55.926197
621,8428,2578,41,2026-01-30 16:46:06.546070
622,9100,2866,20,2026-01-30 16:39:33.631006
623,9609,7421,9,2026-01-30 16:45:56.304176
624,573,6184,17,2026-01-30 16:38:01.682020
625,3183,1916,1,2026-01-30 16:39:37.838319
626,4949,3920,3,2026-01-30 16:45:50.033534
627,9516,552,39,2026-01-30 16:42:16.042114
628,14386,5307,6,2026-01-30 16:43:25.582974
629,17762,3193,20,2026-01-30 16:46:07.281291
630,9503,4206,44,2026-01-30 16:42:04.153835
631,17610,7852,49,2026-01-30 16:43:46.520555
632,18690,365,4,2026-01-30 16:44:14.357951
633,19983,4517,6,2026-01-30 16:44:16.960845
634,8222,5100,37,2026-01-30 16:35:21.578285
635,18435,6375,8,2026-01-30 16:36:13.333997
636,8906,1773,3,2026-01-30 16:44:32.647014
637,2738,6516,41,2026-01-30 16:44:12.487892
638,5056,241,48,2026-01-30 16:43:42.514324
639,10131,7316,47,2026-01-30 16:44:26.122848
640,11908,882,49,2026-01-30 16:45:17.368013
641,5049,7570,49,2026-01-30 16:39:34.887594
642,19171,847,18,2026-01-30 16:39:03.351146
643,8406,398,28,2026-01-30 16:37:11.571075
644,2668,5451,45,2026-01-30 16:41:59.346825
645,3391,4648,41,2026-01-30 16:42:17.514415
646,15172,3810,6,2026-01-30 16:39:31.654276
647,10498,287,23,2026-01-30 16:42:01.427763
648,631,385,20,2026-01-30 16:39:35.348474
649,8391,588,33,2026-01-30 16:42:05.708730
650,10337,398,3,2026-01-30 16:44:28.262903
651,14874,3101,40,2026-01-30 16:38:13.834033
652,12461,4307,23,2026-01-30 16:39:06.001921
653,11349,3144,3,2026-01-30 16:44:44.211999
654,1579,6361,12,2026-01-30 16:38:24.380242
655,834,6923,13,2026-01-30 16:43:55.093706
656,783,5090,18,2026-01-30 16:43:07.429983
657,9890,5494,26,2026-01-30 16:39:26.856130
658,17799,7754,22,2026-01-30 16:38:30.810086
659,12566,3687,5,2026-01-30 16:43:35.538613
660,14204,7984,7,2026-01-30 16:45:36.348938
661,2387,4393,37,2026-01-30 16:39:56.269492
662,16765,4194,49,2026-01-30 16:45:07.171101
663,8439,1320,34,2026-01-30 16:45:48.131783
664,18785,988,42,2026-01-30 16:37:28.908673
665,17566,2927,34,2026-01-30 16:40:18.707265
666,4941,7845,35,2026-01-30 16:41:17.289182
667,12709,7214,43,2026-01-30 16:42:46.251348
668,6715,7046,25,2026-01-30 16:37:45.839998
669,3233,2286,18,2026-01-30 16:35:50.692143
670,17211,2093,17,2026-01-30 16:44:16.614582
671,13403,1045,21,2026-01-30 16:37:55.071516
672,143,2919,39,2026-01-30 16:41:15.830318
673,11936,57,19,2026-01-30 16:43:28.919794
674,3833,1409,48,2026-01-30 16:34:42.286954
675,8361,1933,40,2026-01-30 16:35:39.218594
676,17908,7478,9,2026-01-30 16:42:16.414465
677,3572,5557,40,2026-01-30 16:41:08.807450
678,6568,6771,32,2026-01-30 16:38:32.491064
679,5905,5515,17,2026-01-30 16:40:56.898761
680,11509,3529,22,2026-01-30 16:38:25.941095
681,5503,931,3,2026-01-30 16:44:56.192627
682,5256,363,6,2026-01-30 16:40:26.843664
683,11980,5444,25,2026-01-30 16:34:44.041054
684,19638,7225,38,2026-01-30 16:45:07.044055
685,3038,2746,21,2026-01-30 16:35:42.150801
686,15324,1182,38,2026-01-30 16:39:52.626277
687,9061,317,14,2026-01-30 16:41:08.949603
688,16536,2985,43,2026-01-30 16:36:27.484756
689,4713,2089,9,2026-01-30 16:43:32.670910
690,7592,2507,41,2026-01-30 16:40:07.868179
691,16528,5241,1,2026-01-30 16:38:48.274524
692,14188,6289,29,2026-01-30 16:35:10.159842
693,15110,6975,21,2026-01-30 16:43:53.314797
694,19981,7150,13,2026-01-30 16:40:46.360997
695,8311,6440,6,2026-01-30 16:42:16.452958
696,10347,1753,14,2026-01-30 16:36:21.485153
697,1187,5005,25,2026-01-30 16:39:03.308849
698,6843,5532,39,2026-01-30 16:42:44.162282
699,18749,6445,40,2026-01-30 16:39:10.923819
700,19503,378,46,2026-01-30 16:40:52.921992
701,6103,2225,46,2026-01-30 16:44:30.721387
702,15304,3632,21,2026-01-30 16:40:45.478673
703,10432,126,21,2026-01-30 16:39:59.876024
704,6277,7899,5,2026-01-30 16:34:32.046993
705,15773,3825,20,2026-01-30 16:44:06.599816
706,5674,686,22,2026-01-30 16:46:13.629455
707,5746,4573,12,2026-01-30 16:36:20.919327
708,16865,7647,39,2026-01-30 16:40:33.350066
709,18107,2828,4,2026-01-30 16:34:34.872497
710,16617,4173,48,2026-01-30 16:36:20.973657
711,1152,2741,33,2026-01-30 16:40:51.717681
712,6219,6236,38,2026-01-30 16:34:28.965259
713,6183,869,25,2026-01-30 16:35:44.832040
714,4043,1597,49,2026-01-30 16:40:12.905645
715,19190,4989,8,2026-01-30 16:34:35.616400
716,14974,2615,46,2026-01-30 16:35:11.209797
717,8562,1827,12,2026-01-30 16:40:55.184845
718,13952,7105,43,2026-01-30 16:46:17.391208
719,6191,6050,24,2026-01-30 16:34:53.922210
720,16562,4741,19,2026-01-30 16:37:11.092671
721,11630,339,29,2026-01-30 16:44:33.105333
722,12196,4875,28,2026-01-30 16:37:56.444272
723,13998,4563,7,2026-01-30 16:42:28.241771
724,2274,7956,3,2026-01-30 16:45:55.501150
725,3549,2548,5,2026-01-30 16:36:17.423443
726,6540,6522,31,2026-01-30 16:37:51.954443
727,6557,6017,39,2026-01-30 16:37:24.739350
728,7193,1732,2,2026-01-30 16:35:31.776178
729,15312,6292,7,2026-01-30 16:36:42.597798
730,11318,1712,6,2026-01-30 16:38:27.410173
731,12237,5613,7,2026-01-30 16:45:15.694427
732,13111,5314,1,2026-01-30 16:45:53.563199
733,18360,7499,46,2026-01-30 16:46:22.020683
734,5661,3981,42,2026-01-30 16:34:49.161348
735,18143,5089,45,2026-01-30 16:44:44.446662
736,14165,7337,19,2026-01-30 16:41:06.688557
737,7111,7420,28,2026-01-30 16:37:46.635098
738,12899,3959,13,2026-01-30 16:43:51.159436
739,16669,4133,31,2026-01-30 16:40:33.550948
740,12249,3295,18,2026-01-30 16:36:43.761910
741,15181,3949,45,2026-01-30 16:42:14.579718
742,9883,453,17,2026-01-30 16:40:45.820534
743,4837,2478,49,2026-01-30 16:43:40.510320
744,12646,1518,32,2026-01-30 16:37:40.487731
745,16490,3799,36,2026-01-30 16:37:54.434925
746,13697,7449,34,2026-01-30 16:38:15.584181
747,11914,3383,35,2026-01-30 16:35:01.359840
748,6280,4710,1,2026-01-30 16:42:03.434150
749,4149,4252,43,2026-01-30 16:36:19.116522
750,3137,7058,16,2026-01-30 16:42:36.098161
751,8742,3700,28,2026-01-30 16:43:03.009075
752,1485,403,31,2026-01-30 16:41:14.189905
753,10854,6359,24,2026-01-30 16:37:22.553327
754,1888,4085,40,2026-01-30 16:39:35.980266
755,15274,1387,32,2026-01-30 16:35:23.496840
756,15899,6426,30,2026-01-30 16:39:46.457612
757,17068,3013,40,2026-01-30 16:37:20.827668
758,8926,3044,27,2026-01-30 16:40:25.379863
759,19561,1686,25,2026-01-30 16:41:18.470983
760,5750,5665,27,2026-01-30 16:37:25.457211
761,8341,5173,4,2026-01-30 16:45:36.194949
762,7153,2979,11,2026-01-30 16:36:20.660895
763,1744,3096,47,2026-01-30 16:44:50.205623
764,81,7368,5,2026-01-30 16:36:12.133560
765,10317,615,9,2026-01-30 16:44:10.194865
766,18038,6718,11,2026-01-30 16:35:47.538349
767,16829,2090,23,2026-01-30 16:42:29.459011
768,10690,358,8,2026-01-30 16:41:01.830878
769,14783,7675,7,2026-01-30 16:37:35.233598
770,2114,6610,6,2026-01-30 16:38:54.472021
771,17726,43,27,2026-01-30 16:39:05.460042
772,6243,5044,28,2026-01-30 16:40:45.475066
773,2052,3943,41,2026-01-30 16:46:25.662666
774,12357,3031,28,2026-01-30 16:45:08.077402
775,9835,735,36,2026-01-30 16:34:45.673268
776,17374,4118,7,2026-01-30 16:35:51.066187
777,12810,1401,41,2026-01-30 16:36:31.491224
778,4959,6615,42,2026-01-30 16:35:17.639253
779,5577,6114,18,2026-01-30 16:39:06.103894
780,10019,6864,33,2026-01-30 16:43:09.703193
781,15201,3492,8,2026-01-30 16:37:46.983798
782,8127,5721,14,2026-01-30 16:42:16.167180
783,13618,4854,40,2026-01-30 16:39:37.016536
784,6071,5988,9,2026-01-30 16:43:23.536653
785,19534,5908,10,2026-01-30 16:41:06.074987
786,19541,6397,23,2026-01-30 16:38:26.813075
787,3338,5848,1,2026-01-30 16:41:35.955277
788,7969,4882,23,2026-01-30 16:34:26.563516
789,7956,551,42,2026-01-30 16:41:31.679919
790,15262,1689,11,2026-01-30 16:40:14.338456
791,7236,5364,19,2026-01-30 16:37:38.723253
792,15199,1967,36,2026-01-30 16:41:14.137912
793,5019,2583,39,2026-01-30 16:37:00.015304
794,18497,3803,46,2026-01-30 16:41:36.966770
795,1581,1128,34,2026-01-30 16:38:07.087680
796,16362,2391,26,2026-01-30 16:40:43.879107
797,1014,4464,26,2026-01-30 16:38:33.005247
798,16259,6522,45,2026-01-30 16:43:36.112828
799,16741,5110,18,2026-01-30 16:45:42.340332
800,12219,3729,42,2026-01-30 16:43:01.815128
801,16667,2462,39,2026-01-30 16:39:20.315625
802,14927,6304,24,2026-01-30 16:34:54.799771
803,371,4427,45,2026-01-30 16:44:10.545503
804,3144,654,49,2026-01-30 16:38:20.787806
805,4249,3328,5,2026-01-30 16:36:15.846705
806,13334,7205,22,2026-01-30 16:38:28.670627
807,9538,6462,32,2026-01-30 16:43:34.686936
808,3256,6606,7,2026-01-30 16:36:56.174592
809,13177,4703,17,2026-01-30 16:39:51.904256
810,10785,124,6,2026-01-30 16:39:03.611493
811,5304,32,14,2026-01-30 16:39:02.494818
812,1283,7493,22,2026-01-30 16:36:28.596624
813,18945,4824,4,2026-01-30 16:36:30.980011
814,6410,7109,41,2026-01-30 16:34:41.858267
815,11701,6684,43,2026-01-30 16:38:21.519768
816,1288,764,24,2026-01-30 16:43:53.525830
817,3256,2454,41,2026-01-30 16:36:58.174592
818,11816,2977,2,2026-01-30 16:44:17.052501
819,6348,7713,7,2026-01-30 16:43:04.607225
820,5153,6671,3,2026-01-30 16:35:02.218841
821,4598,285,24,2026-01-30 16:35:05.133591
822,2336,6541,49,2026-01-30 16:35:08.146262
823,19635,7873,12,2026-01-30 16:42:28.387682
824,3328,164,41,2026-01-30 16:42:17.958563
825,4648,601,20,2026-01-30 16:41:50.597453
826,16477,1816,34,2026-01-30 16:39:58.071037
827,19022,6977,25,2026-01-30 16:37:45.448176
828,574,607,34,2026-01-30 16:38:45.963087
829,15198,5029,17,2026-01-30 16:37:06.644081
830,15612,2667,49,2026-01-30 16:37:45.439162
831,14394,1296,46,2026-01-30 16:42:30.175639
832,6563,5034,11,2026-01-30 16:45:55.064608
833,15387,6016,48,2026-01-30 16:43:23.985740
834,17691,254,26,2026-01-30 16:37:22.502365
835,11143,1613,38,2026-01-30 16:40:47.210870
836,12513,1678,28,2026-01-30 16:35:17.540742
837,15657,6774,19,2026-01-30 16:35:30.644595
838,12520,4840,47,2026-01-30 16:36:31.729380
839,11991,6696,15,2026-01-30 16:38:48.710773
840,16634,3732,33,2026-01-30 16:45:09.288686
841,5091,7872,37,2026-01-30 16:37:40.735174
842,6567,6211,47,2026-01-30 16:37:10.962847
843,7746,6000,28,2026-01-30 16:42:55.501518
844,13694,1769,9,2026-01-30 16:46:03.927681
845,7324,3092,28,2026-01-30 16:37:36.986010
846,14129,4933,21,2026-01-30 16:44:25.897579
847,12264,3389,19,2026-01-30 16:37:36.820661
848,14597,4737,34,2026-01-30 16:38:22.815223
849,14533,6883,1,2026-01-30 16:35:45.757046
850,8772,6723,2,2026-01-30 16:37:04.797304
851,19387,7297,2,2026-01-30 16:37:31.377414
852,3161,7293,14,2026-01-30 16:35:03.004003
853,3396,3636,30,2026-01-30 16:43:14.155939
854,10244,5116,5,2026-01-30 16:40:45.797006
855,10209,155,19,2026-01-30 16:41:24.130701
856,18866,2926,29,2026-01-30 16:45:26.817080
857,2993,39,48,2026-01-30 16:40:53.816299
858,7933,4985,12,2026-01-30 16:46:03.251106
859,13920,664,18,2026-01-30 16:41:45.619278
860,16099,6792,12,2026-01-30 16:35:23.171307
861,13970,3299,25,2026-01-30 16:41:01.586615
862,122,4584,18,2026-01-30 16:44:20.955940
863,10116,1044,32,2026-01-30 16:45:55.825332
864,5916,5371,1,2026-01-30 16:44:06.508012
865,9733,2551,12,2026-01-30 16:38:38.703389
866,6394,6452,3,2026-01-30 16:42:43.684846
867,1650,3408,12,2026-01-30 16:35:25.407644
868,7651,45,16,2026-01-30 16:45:40.191170
869,12751,3515,41,2026-01-30 16:42:35.545843
870,18224,1654,40,2026-01-30 16:41:41.122412
871,7242,581,11,2026-01-30 16:37:43.586431
872,14885,1192,38,2026-01-30 16:42:32.262729
873,18637,6626,11,2026-01-30 16:42:19.027231
874,4414,2978,36,2026-01-30 16:34:42.786656
875,12522,2277,43,2026-01-30 16:34:45.131897
876,8982,5865,42,2026-01-30 16:34:57.302870
877,774,2449,35,2026-01-30 16:44:09.100549
878,994,5443,16,2026-01-30 16:36:37.210370
879,12831,5240,4,2026-01-30 16:40:52.777966
880,19822,133,20,2026-01-30 16:38:55.140034
881,12740,2889,2,2026-01-30 16:36:26.901907
882,2709,7653,5,2026-01-30 16:37:36.741828
883,16951,6909,24,2026-01-30 16:40:22.224315
884,12099,6817,11,2026-01-30 16:37:39.350826
885,10768,4069,35,2026-01-30 16:37:24.856588
886,12823,4986,9,2026-01-30 16:43:06.741754
887,15039,369,3,2026-01-30 16:44:20.616457
888,7121,6916,9,2026-01-30 16:45:18.466370
889,7874,7536,2,2026-01-30 16:39:39.288577
890,7768,4073,24,2026-01-30 16:38:41.512200
891,11219,3813,13,2026-01-30 16:41:24.826806
892,335,665,2,2026-01-30 16:43:03.824869
893,11755,6026,34,2026-01-30 16:35:02.447537
894,19381,7487,19,2026-01-30 16:39:11.098671
895,15018,6823,8,2026-01-30 16:42:55.478148
896,12808,5735,43,2026-01-30 16:39:47.899938
897,2805,3398,7,2026-01-30 16:40:41.471904
898,14100,7782,46,2026-01-30 16:36:39.376534
899,4767,6135,10,2026-01-30 16:36:38.657827
900,4337,6161,25,2026-01-30 16:38:59.292258
901,5722,1000,10,2026-01-30 16:38:55.857620
902,8221,5588,21,2026-01-30 16:35:28.556487
903,8058,4934,2,2026-01-30 16:38:59.470464
904,7662,7000,35,2026-01-30 16:39:06.440529
905,17157,7932,26,2026-01-30 16:39:58.047736
906,19520,991,18,2026-01-30 16:35:33.004017
907,4139,2071,23,2026-01-30 16:42:31.699833
908,17541,6125,14,2026-01-30 16:37:14.867745
909,7842,5881,41,2026-01-30 16:38:40.756525
910,751,4108,28,2026-01-30 16:37:32.732721
911,18716,6817,37,2026-01-30 16:43:19.739907
912,6427,1547,35,2026-01-30 16:45:29.086724
913,14972,832,28,2026-01-30 16:39:26.158911
914,10608,1818,15,2026-01-30 16:35:27.184308
915,16099,1046,18,2026-01-30 16:35:14.171307
916,6367,2692,34,2026-01-30 16:38:06.234748
917,18760,586,22,2026-01-30 16:38:04.054041
918,14214,1729,31,2026-01-30 16:39:19.841084
919,8891,7206,29,2026-01-30 16:42:43.589560
920,8217,3970,1,2026-01-30 16:43:11.663195
921,13736,753,27,2026-01-30 16:36:43.947486
922,8136,3325,12,2026-01-30 16:46:35.494934
923,14859,6092,19,2026-01-30 16:46:06.887707
924,15350,4453,22,2026-01-30 16:34:42.549445
925,6483,881,36,2026-01-30 16:42:13.369761
926,18211,4928,17,2026-01-30 16:38:26.223123
927,1512,1889,42,2026-01-30 16:36:39.947168
928,17066,3908,5,2026-01-30 16:35:09.756925
929,17906,7248,22,2026-01-30 16:43:02.322013
930,11398,4432,1,2026-01-30 16:39:02.703301
931,6856,933,42,2026-01-30 16:44:31.407408
932,8305,7781,29,2026-01-30 16:37:25.797313
933,17058,5446,28,2026-01-30 16:44:02.114582
934,18812,5929,23,2026-01-30 16:42:11.364470
935,859,5039,5,2026-01-30 16:40:23.725401
936,783,5682,37,2026-01-30 16:42:46.429983
937,17918,2604,38,2026-01-30 16:35:53.049954
938,5096,595,28,2026-01-30 16:37:27.183419
939,10096,3349,39,2026-01-30 16:36:23.703750
940,8905,6014,40,2026-01-30 16:41:17.162587
941,13706,4998,40,2026-01-30 16:40:12.289055
942,12835,2912,29,2026-01-30 16:42:09.844827
943,2550,4512,6,2026-01-30 16:37:43.175612
944,4477,6499,47,2026-01-30 16:44:58.918723
945,6840,3895,23,2026-01-30 16:39:55.661242
946,18364,7877,32,2026-01-30 16:34:48.633190
947,18295,6507,42,2026-01-30 16:43:59.836195
948,2870,3359,7,2026-01-30 16:34:44.511811
949,10816,4315,43,2026-01-30 16:41:30.460734
950,8820,1606,46,2026-01-30 16:35:05.547845
951,10441,4052,24,2026-01-30 16:43:40.501879
952,9496,3502,47,2026-01-30 16:46:29.189706
953,15791,4806,4,2026-01-30 16:40:02.664749
954,9336,6976,15,2026-01-30 16:44:43.645990
955,13925,2609,9,2026-01-30 16:42:05.528965
956,596,6863,7,2026-01-30 16:37:39.985513
957,7798,449,8,2026-01-30 16:36:53.396094
958,4589,7629,6,2026-01-30 16:35:43.757231
959,2623,4994,19,2026-01-30 16:35:25.345698
960,17010,4096,34,2026-01-30 16:34:38.873281
961,17544,3504,11,2026-01-30 16:34:46.298473
962,19339,5899,38,2026-01-30 16:39:33.274500
963,14753,3412,38,2026-01-30 16:45:51.729806
964,10607,3608,42,2026-01-30 16:42:01.860582
965,18599,4838,31,2026-01-30 16:38:15.846335
966,7914,5471,26,2026-01-30 16:37:51.357021
967,8268,2518,33,2026-01-30 16:45:09.729259
968,18514,2044,5,2026-01-30 16:45:31.813857
969,815,5165,34,2026-01-30 16:45:26.954427
970,17382,6480,4,2026-01-30 16:39:15.770771
971,3240,4577,17,2026-01-30 16:43:21.359617
972,1635,6248,47,2026-01-30 16:40:38.097095
973,2588,7187,6,2026-01-30 16:41:54.903691
974,517,3783,37,2026-01-30 16:36:05.845913
975,12012,3612,47,2026-01-30 16:37:03.531562
976,1166,1775,3,2026-01-30 16:44:22.739731
977,7378,2463,33,2026-01-30 16:38:37.697486
978,13854,2230,21,2026-01-30 16:37:45.147352
979,7102,2400,42,2026-01-30 16:40:57.667237
980,6465,4101,38,2026-01-30 16:45:35.503481
981,13528,616,1,2026-01-30 16:38:03.376307
982,11535,1709,41,2026-01-30 16:39:25.783203
983,13176,7565,11,2026-01-30 16:43:06.584435
984,9913,2146,15,2026-01-30 16:39:22.461285
985,11722,6364,45,2026-01-30 16:37:51.337054
986,1560,2500,35,2026-01-30 16:36:52.497764
987,4180,7855,27,2026-01-30 16:43:56.699992
988,10011,106,36,2026-01-30 16:41:07.155808
989,17178,6937,48,2026-01-30 16:43:29.514586
990,6359,6335,24,2026-01-30 16:38:40.075519
991,16179,2792,2,2026-01-30 16:43:01.861076
992,11943,5853,27,2026-01-30 16:41:58.588534
993,14476,7751,20,2026-01-30 16:34:30.091499
994,5618,4782,3,2026-01-30 16:37:02.691748
995,8461,1852,38,2026-01-30 16:41:54.614971
996,9092,1653,39,2026-01-30 16:45:37.363106
997,18801,3296,27,2026-01-30 16:40:08.491951
998,9765,7449,46,2026-01-30 16:39:03.540878
999,296,1522,39,2026-01-30 16:41:40.946405
1000,19844,906,7,2026-01-30 16:39:58.643124
1001,15724,3062,27,2026-01-30 16:39:49.168105
1002,18440,7365,6,2026-01-30 16:44:38.069692
1003,15948,7908,21,2026-01-30 16:38:22.801028
1004,19997,1502,46,2026-01-30 16:39:38.131404
1005,7675,7296,1,2026-01-30 16:36:06.650697
1006,13269,5787,36,2026-01-30 16:41:51.930554
1007,6881,1518,48,2026-01-30 16:44:16.241979
1008,4301,5788,13,2026-01-30 16:39:06.432708
1009,3873,2807,43,2026-01-30 16:42:34.889057
1010,16585,3018,1,2026-01-30 16:45:42.704781
1011,15830,7760,9,2026-01-30 16:34:40.282120
1012,7528,5963,48,2026-01-30 16:44:15.325020
1013,4916,7582,15,2026-01-30 16:35:10.606059
1014,8379,6806,9,2026-01-30 16:45:01.006481
1015,10272,4077,42,2026-01-30 16:42:50.588732
1016,3515,7938,3,2026-01-30 16:45:43.557996
1017,3551,4156,3,2026-01-30 16:37:43.734962
1018,12839,2478,32,2026-01-30 16:36:11.460229
1019,3633,6660,16,2026-01-30 16:36:02.931122
1020,14894,550,24,2026-01-30 16:38:05.777609
1021,17669,6447,27,2026-01-30 16:35:48.596888
