notification_id,user_id,type,sent_ts,opened
516,3213,price_drop,2026-01-30 16:41:14.080708,0
517,4973,promo,2026-01-30 16:44:00.911739,0
518,358,price_drop,2026-01-30 16:45:21.743925,0
519,2031,reactivation,2026-01-30 16:37:54.936247,1
520,4085,price_drop,2026-01-30 16:36:13.287066,0
521,188,new_message,2026-01-30 16:39:12.536017,0
522,947,reactivation,2026-01-30 16:42:43.230486,1
523,633,promo,2026-01-30 16:45:50.092580,1
524,1039,new_message,2026-01-30 16:42:26.123911,0
525,4479,promo,2026-01-30 16:38:50.416444,0
526,3129,new_message,2026-01-30 16:40:16.782121,0
527,1111,reactivation,2026-01-30 16:34:57.665028,0
528,2012,price_drop,2026-01-30 16:42:54.676218,0
529,2451,price_drop,2026-01-30 16:45:08.481047,1
530,4525,new_message,2026-01-30 16:40:38.308345,0
531,64,reactivation,2026-01-30 16:37:05.521422,0
532,3700,reactivation,2026-01-30 16:37:32.633335,0
533,1706,reactivation,2026-01-30 16:38:49.554348,0
534,2247,promo,2026-01-30 16:46:10.253115,0
535,2894,promo,2026-01-30 16:36:03.310261,0
536,4375,new_message,2026-01-30 16:36:51.671508,0
537,4752,reactivation,2026-01-30 16:42:19.538987,0
538,3254,promo,2026-01-30 16:43:12.606437,0
539,13,promo,2026-01-30 16:37:33.622473,1
540,4335,reactivation,2026-01-30 16:43:57.540625,0
541,3093,price_drop,2026-01-30 16:41:04.567136,0
542,4448,price_drop,2026-01-30 16:37:20.310913,1
543,3287,new_message,2026-01-30 16:38:53.176230,0
544,2744,new_message,2026-01-30 16:40:11.135899,0
545,4799,reactivation,2026-01-30 16:35:54.120711,0
546,4363,new_message,2026-01-30 16:35:09.616055,1
547,1998,reactivation,2026-01-30 16:39:56.543020,0
548,4628,reactivation,2026-01-30 16:42:44.666587,0
549,2651,price_drop,2026-01-30 16:42:15.752820,0
550,4561,new_message,2026-01-30 16:43:23.127528,0
551,2290,price_drop,2026-01-30 16:39:15.452348,0
552,916,reactivation,2026-01-30 16:41:41.766413,0
553,1520,reactivation,2026-01-30 16:46:10.053242,0
554,2665,reactivation,2026-01-30 16:38:59.202898,0
555,495,reactivation,2026-01-30 16:37:48.733986,1
556,4373,new_message,2026-01-30 16:43:50.363153,0
557,4433,promo,2026-01-30 16:45:16.630630,0
558,2356,reactivation,2026-01-30 16:37:39.640665,1
559,3629,promo,2026-01-30 16:34:58.886143,0
560,723,promo,2026-01-30 16:38:25.436303,0
561,299,price_drop,2026-01-30 16:35:09.723985,1
562,4075,reactivation,2026-01-30 16:43:18.757956,0
563,1238,new_message,2026-01-30 16:39:06.399050,0
564,3301,promo,2026-01-30 16:44:45.535664,0
565,3296,promo,2026-01-30 16:41:51.331415,1
566,2710,price_drop,2026-01-30 16:38:42.305914,1
567,2158,new_message,2026-01-30 16:42:43.865849,0
568,380,new_message,2026-01-30 16:46:19.893855,0
569,138,price_drop,2026-01-30 16:34:51.624292,1
570,1072,price_drop,2026-01-30 16:46:43.314001,0
571,319,new_message,2026-01-30 16:43:35.367129,1
572,4990,promo,2026-01-30 16:41:48.011513,0
573,478,reactivation,2026-01-30 16:41:32.066131,0
574,1144,price_drop,2026-01-30 16:36:41.077438,0
575,1978,price_drop,2026-01-30 16:42:46.398038,0
576,3205,new_message,2026-01-30 16:36:29.885412,0
577,822,new_message,2026-01-30 16:36:12.017935,1
578,1456,price_drop,2026-01-30 16:38:49.469521,0
579,35,new_message,2026-01-30 16:38:29.757957,1
580,1871,promo,2026-01-30 16:44:32.596934,0
581,101,promo,2026-01-30 16:44:05.616859,0
582,4502,new_message,2026-01-30 16:42:32.632288,0
583,1366,price_drop,2026-01-30 16:43:31.278857,0
584,3846,price_drop,2026-01-30 16:37:05.128459,0
585,413,new_message,2026-01-30 16:34:57.341002,0
586,1700,reactivation,2026-01-30 16:37:38.426408,0
587,1078,new_message,2026-01-30 16:43:10.580332,0
588,1003,price_drop,2026-01-30 16:40:33.677602,0
589,3085,promo,2026-01-30 16:40:33.266308,0
590,2349,new_message,2026-01-30 16:42:42.133081,0
591,3293,promo,2026-01-30 16:38:53.013638,1
592,155,price_drop,2026-01-30 16:46:48.795055,1
593,3202,new_message,2026-01-30 16:45:44.811034,0
594,85,promo,2026-01-30 16:37:33.735930,0
595,4663,reactivation,2026-01-30 16:41:32.686238,0
596,3701,promo,2026-01-30 16:42:24.166142,1
597,376,new_message,2026-01-30 16:38:50.574765,0
598,941,promo,2026-01-30 16:38:26.346063,0
599,2076,reactivation,2026-01-30 16:41:51.221423,0
600,3248,promo,2026-01-30 16:35:45.589063,1
601,117,new_message,2026-01-30 16:35:13.402395,0
602,4869,price_drop,2026-01-30 16:44:26.010844,0
603,4295,price_drop,2026-01-30 16:37:30.848889,0
604,2847,promo,2026-01-30 16:41:21.798968,0
605,1588,new_message,2026-01-30 16:39:49.638446,0
606,3868,price_drop,2026-01-30 16:41:55.375984,0
607,667,reactivation,2026-01-30 16:39:14.071604,0
608,1660,price_drop,2026-01-30 16:37:54.800162,0
609,3176,reactivation,2026-01-30 16:42:14.721564,0
610,786,promo,2026-01-30 16:40:38.485097,0
611,1498,promo,2026-01-30 16:40:11.159622,0
612,2820,new_message,2026-01-30 16:45:10.602273,0
613,4837,new_message,2026-01-30 16:38:18.076462,1
614,651,price_drop,2026-01-30 16:37:06.207059,0
615,2049,promo,2026-01-30 16:41:22.531764,0
616,4707,promo,2026-01-30 16:36:51.627384,0
617,1010,price_drop,2026-01-30 16:37:42.604920,0
618,459,promo,2026-01-30 16:43:32.881341,0
619,2999,promo,2026-01-30 16:35:10.735627,1
620,3505,promo,2026-01-30 16:36:15.934967,0
621,1863,price_drop,2026-01-30 16:35:13.059033,0
622,3569,price_drop,2026-01-30 16:40:50.709903,0
623,1081,price_drop,2026-01-30 16:43:08.714211,1
624,1726,promo,2026-01-30 16:38:39.872074,0
625,4068,reactivation,2026-01-30 16:45:46.112737,0
626,4910,new_message,2026-01-30 16:46:40.616632,0
627,2934,promo,2026-01-30 16:38:28.789454,1
628,832,reactivation,2026-01-30 16:37:22.040441,1
629,506,new_message,2026-01-30 16:41:07.848028,0
630,4799,new_message,2026-01-30 16:39:57.180390,1
631,3230,reactivation,2026-01-30 16:41:09.744468,0
632,4311,promo,2026-01-30 16:41:31.843741,0
633,939,reactivation,2026-01-30 16:40:06.400461,0
634,3025,price_drop,2026-01-30 16:41:46.997207,0
635,2027,price_drop,2026-01-30 16:41:02.975124,1
636,1513,price_drop,2026-01-30 16:40:14.685944,0
637,2567,new_message,2026-01-30 16:41:06.590752,0
638,2450,promo,2026-01-30 16:35:20.676381,0
639,2156,promo,2026-01-30 16:41:43.095873,0
640,11,reactivation,2026-01-30 16:43:58.124736,1
641,3305,new_message,2026-01-30 16:35:21.670667,0
642,3688,promo,2026-01-30 16:39:05.318798,0
643,2973,new_message,2026-01-30 16:43:07.887659,1
644,3332,reactivation,2026-01-30 16:36:07.458413,0
645,388,new_message,2026-01-30 16:40:03.582480,0
646,3596,reactivation,2026-01-30 16:44:34.438859,0
647,1037,reactivation,2026-01-30 16:41:47.460815,0
648,1598,reactivation,2026-01-30 16:42:18.991992,0
649,1392,new_message,2026-01-30 16:37:15.414178,0
650,825,price_drop,2026-01-30 16:42:20.407358,0
651,4522,reactivation,2026-01-30 16:39:20.242140,1
652,4685,new_message,2026-01-30 16:42:54.295377,0
653,382,promo,2026-01-30 16:37:59.811734,1
654,822,promo,2026-01-30 16:40:52.111151,0
655,4138,new_message,2026-01-30 16:36:51.235900,1
656,1500,reactivation,2026-01-30 16:39:25.926723,0
657,505,price_drop,2026-01-30 16:37:47.611644,0
658,3447,new_message,2026-01-30 16:39:19.056612,0
659,1233,new_message,2026-01-30 16:41:07.088524,0
660,2375,promo,2026-01-30 16:43:48.433752,0
661,2495,new_message,2026-01-30 16:40:50.889773,0
662,1446,price_drop,2026-01-30 16:45:32.711558,1
663,643,reactivation,2026-01-30 16:44:22.406461,0
664,3361,reactivation,2026-01-30 16:41:21.272897,1
665,3469,price_drop,2026-01-30 16:36:05.155579,1
666,4883,promo,2026-01-30 16:42:29.623496,0
667,1652,new_message,2026-01-30 16:44:56.164264,0
668,1388,reactivation,2026-01-30 16:40:39.672690,0
669,1965,price_drop,2026-01-30 16:41:09.232346,0
670,4740,price_drop,2026-01-30 16:40:19.572081,0
671,1664,reactivation,2026-01-30 16:45:33.609979,1
672,4998,promo,2026-01-30 16:45:25.589122,0
673,1198,new_message,2026-01-30 16:46:05.114289,0
674,1761,reactivation,2026-01-30 16:41:07.678416,1
675,3618,price_drop,2026-01-30 16:39:13.255159,0
676,4114,promo,2026-01-30 16:43:07.719835,0
677,2487,promo,2026-01-30 16:38:26.116099,0
678,2808,new_message,2026-01-30 16:35:58.409101,0
679,1943,promo,2026-01-30 16:38:49.005662,1
680,79,new_message,2026-01-30 16:38:20.193449,0
681,2563,promo,2026-01-30 16:44:36.320605,1
682,3365,promo,2026-01-30 16:46:28.575963,0
683,449,promo,2026-01-30 16:43:42.306807,1
684,666,new_message,2026-01-30 16:43:47.366015,0
685,1926,price_drop,2026-01-30 16:44:31.937333,0
686,2109,reactivation,2026-01-30 16:35:02.382252,0
687,952,promo,2026-01-30 16:35:16.777193,0
688,2682,promo,2026-01-30 16:43:55.258491,0
689,843,reactivation,2026-01-30 16:34:49.829194,0
690,3743,promo,2026-01-30 16:35:26.644188,0
691,302,price_drop,2026-01-30 16:38:54.484801,0
692,1915,price_drop,2026-01-30 16:36:25.236559,1
693,1234,promo,2026-01-30 16:42:43.494633,0
694,3254,price_drop,2026-01-30 16:38:42.698624,0
695,714,promo,2026-01-30 16:35:59.532873,0
696,1562,price_drop,2026-01-30 16:42:26.365266,0
697,981,price_drop,2026-01-30 16:41:10.552002,0
698,1398,reactivation,2026-01-30 16:37:28.740187,1
699,2906,price_drop,2026-01-30 16:38:10.096961,0
700,1288,reactivation,2026-01-30 16:38:29.229256,0
701,4243,promo,2026-01-30 16:44:54.188464,1
702,1410,price_drop,2026-01-30 16:40:43.479005,1
703,1675,price_drop,2026-01-30 16:44:09.653228,1
704,2927,promo,2026-01-30 16:40:52.334866,0
705,4422,price_drop,2026-01-30 16:46:33.168373,0
706,3292,new_message,2026-01-30 16:37:41.399180,0
707,3057,reactivation,2026-01-30 16:45:46.692246,0
708,1473,promo,2026-01-30 16:46:39.068601,0
709,1552,promo,2026-01-30 16:43:25.715865,1
710,4049,promo,2026-01-30 16:35:19.048771,0
711,3935,reactivation,2026-01-30 16:36:35.201366,0
712,3687,reactivation,2026-01-30 16:40:52.759772,1
713,4784,new_message,2026-01-30 16:43:27.315207,0
714,2415,new_message,2026-01-30 16:43:12.615139,0
715,4455,price_drop,2026-01-30 16:42:33.678321,0
716,800,price_drop,2026-01-30 16:43:36.727437,0
717,2551,reactivation,2026-01-30 16:37:01.219809,1
718,984,new_message,2026-01-30 16:40:51.942781,0
719,1165,price_drop,2026-01-30 16:38:21.905231,0
720,933,promo,2026-01-30 16:39:39.698321,0
721,2714,price_drop,2026-01-30 16:36:01.427033,1
722,709,reactivation,2026-01-30 16:45:18.253654,0
723,3180,price_drop,2026-01-30 16:43:38.469536,1
724,1576,reactivation,2026-01-30 16:44:53.402445,0
725,2582,new_message,2026-01-30 16:40:27.105101,0
726,3759,new_message,2026-01-30 16:35:49.107578,0
727,4713,new_message,2026-01-30 16:41:39.257581,0
728,4560,reactivation,2026-01-30 16:37:19.937211,0
729,1186,new_message,2026-01-30 16:41:30.503099,0
730,584,promo,2026-01-30 16:44:10.823166,0
731,1465,promo,2026-01-30 16:36:19.118769,0
732,4062,promo,2026-01-30 16:40:37.822638,1
733,3269,reactivation,2026-01-30 16:36:23.385807,1
734,2939,price_drop,2026-01-30 16:41:18.751691,1
735,4033,promo,2026-01-30 16:39:38.998840,0
736,218,new_message,2026-01-30 16:40:01.215098,0
737,1151,new_message,2026-01-30 16:39:22.558232,0
738,1410,promo,2026-01-30 16:45:00.083659,0
739,3640,price_drop,2026-01-30 16:46:38.943387,1
740,4001,price_drop,2026-01-30 16:43:49.981499,0
741,1533,promo,2026-01-30 16:38:05.792339,0
742,476,reactivation,2026-01-30 16:37:49.881929,1
743,4159,promo,2026-01-30 16:40:43.914975,0
744,4071,promo,2026-01-30 16:38:16.207795,0
745,338,promo,2026-01-30 16:37:43.522683,1
746,2280,new_message,2026-01-30 16:40:14.369485,0
747,3640,new_message,2026-01-30 16:37:11.346822,1
748,2812,new_message,2026-01-30 16:36:25.365977,0
749,2169,new_message,2026-01-30 16:35:09.956482,0
750,1536,promo,2026-01-30 16:45:01.348367,0
751,2108,promo,2026-01-30 16:38:09.697480,1
752,2742,promo,2026-01-30 16:43:18.328970,1
753,1336,new_message,2026-01-30 16:35:11.188249,0
754,2270,reactivation,2026-01-30 16:46:32.996386,1
755,1797,reactivation,2026-01-30 16:45:19.518833,0
756,4295,promo,2026-01-30 16:38:13.682236,1
757,1210,price_drop,2026-01-30 16:38:50.830324,0
758,708,promo,2026-01-30 16:40:56.185765,0
759,4494,promo,2026-01-30 16:39:10.615690,0
760,1507,new_message,2026-01-30 16:41:39.886618,0
761,2185,new_message,2026-01-30 16:45:05.559637,1
762,4135,new_message,2026-01-30 16:44:10.806864,1
763,493,new_message,2026-01-30 16:40:50.930922,1
764,2276,reactivation,2026-01-30 16:40:41.233995,0
765,1537,promo,2026-01-30 16:45:49.376956,0
766,4659,new_message,2026-01-30 16:38:00.234293,0
767,3770,new_message,2026-01-30 16:43:14.852214,0
768,4468,promo,2026-01-30 16:45:31.065917,0
769,1398,reactivation,2026-01-30 16:44:00.499093,0
770,4194,reactivation,2026-01-30 16:36:27.533120,0
771,931,reactivation,2026-01-30 16:46:48.233044,0
772,1547,price_drop,2026-01-30 16:46:24.060122,0
773,41,promo,2026-01-30 16:38:47.103342,0
774,1325,promo,2026-01-30 16:36:46.248069,0
775,2114,reactivation,2026-01-30 16:35:28.860441,0
776,4122,reactivation,2026-01-30 16:41:49.028196,0
777,1641,promo,2026-01-30 16:34:52.724560,0
778,3642,price_drop,2026-01-30 16:35:18.558553,0
779,1741,new_message,2026-01-30 16:42:23.056810,1
780,4741,promo,2026-01-30 16:43:20.753125,0
781,3533,reactivation,2026-01-30 16:46:14.166837,0
782,3674,promo,2026-01-30 16:38:14.303447,0
783,904,new_message,2026-01-30 16:35:29.929019,0
784,3274,new_message,2026-01-30 16:45:05.019237,0
785,4766,price_drop,2026-01-30 16:40:14.307455,0
786,2110,price_drop,2026-01-30 16:37:36.838577,0
787,409,reactivation,2026-01-30 16:34:57.902411,1
788,3332,promo,2026-01-30 16:36:58.351439,1
789,1393,promo,2026-01-30 16:45:22.750215,0
790,4079,price_drop,2026-01-30 16:39:25.474332,0
791,3863,new_message,2026-01-30 16:44:09.372813,0
792,3398,reactivation,2026-01-30 16:36:53.233320,0
793,1348,new_message,2026-01-30 16:43:11.132879,0
794,4979,promo,2026-01-30 16:43:03.757961,0
795,4848,promo,2026-01-30 16:45:02.589653,0
796,2694,new_message,2026-01-30 16:36:45.625165,1
797,475,promo,2026-01-30 16:35:37.905106,1
798,2728,reactivation,2026-01-30 16:39:16.485612,0
799,1866,new_message,2026-01-30 16:39:12.883801,1
800,4241,price_drop,2026-01-30 16:37:52.925885,1
801,1487,reactivation,2026-01-30 16:41:05.661893,0
802,564,promo,2026-01-30 16:41:20.742107,0
803,3319,new_message,2026-01-30 16:36:26.879868,0
804,1689,price_drop,2026-01-30 16:43:20.859015,1
805,4952,promo,2026-01-30 16:46:00.752449,1
806,1500,new_message,2026-01-30 16:40:54.231839,0
807,1554,new_message,2026-01-30 16:35:12.039537,0
808,4898,new_message,2026-01-30 16:36:31.807881,0
809,4165,reactivation,2026-01-30 16:45:10.371056,1
810,2873,promo,2026-01-30 16:39:58.081302,0
811,1911,price_drop,2026-01-30 16:42:37.891845,0
812,1065,reactivation,2026-01-30 16:37:24.568985,0
813,4341,promo,2026-01-30 16:41:45.574030,0
814,2393,price_drop,2026-01-30 16:44:13.677370,1
815,3816,reactivation,2026-01-30 16:37:19.022791,0
816,2810,reactivation,2026-01-30 16:45:59.452745,0
817,22,new_message,2026-01-30 16:41:51.345018,0
818,3008,new_message,2026-01-30 16:40:52.508634,1
819,3726,promo,2026-01-30 16:40:08.853655,1
820,3694,reactivation,2026-01-30 16:43:24.524823,1
821,3485,new_message,2026-01-30 16:46:34.785354,1
822,1181,new_message,2026-01-30 16:42:56.895497,0
823,1092,price_drop,2026-01-30 16:38:17.499486,0
824,2485,promo,2026-01-30 16:35:57.301336,0
825,4290,promo,2026-01-30 16:45:07.583510,0
826,2720,price_drop,2026-01-30 16:36:44.583211,0
827,3205,reactivation,2026-01-30 16:40:25.333354,0
828,1923,price_drop,2026-01-30 16:42:37.788797,0
829,1865,price_drop,2026-01-30 16:42:43.788890,0
830,4276,new_message,2026-01-30 16:46:23.754565,0
831,4333,promo,2026-01-30 16:44:52.208382,0
832,2684,price_drop,2026-01-30 16:44:34.242287,0
833,300,reactivation,2026-01-30 16:39:50.652724,0
834,2984,reactivation,2026-01-30 16:34:54.399024,0
835,2433,promo,2026-01-30 16:40:10.852942,1
836,2438,reactivation,2026-01-30 16:43:11.668760,0
837,2126,price_drop,2026-01-30 16:38:18.266566,0
838,3138,price_drop,2026-01-30 16:42:35.965212,0
839,4218,promo,2026-01-30 16:36:20.414247,1
840,2171,price_drop,2026-01-30 16:34:51.512634,0
841,2620,price_drop,2026-01-30 16:40:15.778159,0
842,3277,new_message,2026-01-30 16:40:44.485856,1
843,3781,reactivation,2026-01-30 16:36:03.108487,0
844,4552,promo,2026-01-30 16:46:04.552024,1
845,2472,price_drop,2026-01-30 16:39:15.846064,0
846,2160,new_message,2026-01-30 16:41:41.335920,0
847,3306,price_drop,2026-01-30 16:36:41.301225,0
848,1537,new_message,2026-01-30 16:37:37.969876,0
849,1029,price_drop,2026-01-30 16:37:46.672315,0
850,1455,new_message,2026-01-30 16:36:54.952038,0
851,524,price_drop,2026-01-30 16:42:15.806281,0
852,1717,price_drop,2026-01-30 16:40:49.258502,1
853,4534,promo,2026-01-30 16:36:13.183373,0
854,3796,price_drop,2026-01-30 16:40:54.813145,1
855,1258,reactivation,2026-01-30 16:39:58.486911,0
856,1678,new_message,2026-01-30 16:42:56.866193,0
857,4738,new_message,2026-01-30 16:45:17.169156,0
858,3994,reactivation,2026-01-30 16:38:58.962168,0
859,3447,promo,2026-01-30 16:36:20.743426,0
860,811,price_drop,2026-01-30 16:46:46.560821,0
861,2722,price_drop,2026-01-30 16:45:20.925805,0
862,3599,promo,2026-01-30 16:42:40.450318,0
863,2426,promo,2026-01-30 16:39:20.528092,0
864,1341,price_drop,2026-01-30 16:36:29.952733,0
865,4365,reactivation,2026-01-30 16:44:09.184215,0
866,2596,promo,2026-01-30 16:38:03.843050,1
867,79,new_message,2026-01-30 16:40:58.281248,0
868,734,promo,2026-01-30 16:41:58.106868,0
869,3493,new_message,2026-01-30 16:45:42.188921,1
870,1162,new_message,2026-01-30 16:39:33.695477,1
871,1704,promo,2026-01-30 16:43:16.975516,0
872,4588,reactivation,2026-01-30 16:38:28.937998,0
873,3218,promo,2026-01-30 16:43:24.472659,0
874,3170,promo,2026-01-30 16:38:55.312447,0
875,576,promo,2026-01-30 16:39:10.232371,0
876,4272,new_message,2026-01-30 16:38:34.605641,0
877,760,new_message,2026-01-30 16:35:34.358614,0
878,4272,reactivation,2026-01-30 16:38:01.064159,0
879,2994,price_drop,2026-01-30 16:37:52.251782,0
880,2112,reactivation,2026-01-30 16:38:51.091869,1
881,4346,promo,2026-01-30 16:40:49.922987,1
882,4862,price_drop,2026-01-30 16:42:25.342278,0
883,1113,reactivation,2026-01-30 16:42:48.140125,0
884,44,reactivation,2026-01-30 16:46:10.434654,0
885,4489,new_message,2026-01-30 16:39:11.417372,0
886,2954,new_message,2026-01-30 16:43:49.599699,0
887,4321,reactivation,2026-01-30 16:35:34.297184,0
888,4836,new_message,2026-01-30 16:39:08.459628,1
889,3690,new_message,2026-01-30 16:44:20.267999,0
890,4765,new_message,2026-01-30 16:45:49.943472,0
891,2008,price_drop,2026-01-30 16:40:13.246120,1
892,2837,price_drop,2026-01-30 16:44:46.695366,0
893,3109,new_message,2026-01-30 16:39:18.100386,0
894,4857,new_message,2026-01-30 16:43:46.332607,0
895,3399,price_drop,2026-01-30 16:34:55.081435,0
896,100,price_drop,2026-01-30 16:38:22.236080,1
897,401,price_drop,2026-01-30 16:45:49.359264,0
898,1433,new_message,2026-01-30 16:45:05.540988,1
899,3475,promo,2026-01-30 16:37:24.212410,0
900,557,new_message,2026-01-30 16:44:56.258007,0
901,4365,reactivation,2026-01-30 16:38:54.491719,0
902,3672,promo,2026-01-30 16:42:40.092356,0
903,3965,price_drop,2026-01-30 16:46:36.692331,1
904,1143,price_drop,2026-01-30 16:43:56.290478,0
905,768,price_drop,2026-01-30 16:41:33.346957,1
906,3661,promo,2026-01-30 16:42:40.039217,0
907,3339,price_drop,2026-01-30 16:43:17.258916,1
908,419,new_message,2026-01-30 16:39:52.310375,1
909,85,reactivation,2026-01-30 16:36:51.405835,1
910,3811,new_message,2026-01-30 16:40:34.551389,0
911,1720,reactivation,2026-01-30 16:43:42.104742,0
912,1671,new_message,2026-01-30 16:43:46.292803,0
913,4411,price_drop,2026-01-30 16:45:39.519180,0
914,2200,reactivation,2026-01-30 16:44:06.854229,0
915,4478,promo,2026-01-30 16:35:06.527167,0
916,4912,promo,2026-01-30 16:38:41.331622,0
917,3164,promo,2026-01-30 16:41:56.730608,0
918,3443,new_message,2026-01-30 16:43:06.990507,1
919,706,promo,2026-01-30 16:45:16.583671,0
920,1646,promo,2026-01-30 16:41:28.284435,0
921,2604,new_message,2026-01-30 16:42:50.881969,1
922,3118,new_message,2026-01-30 16:37:11.314459,1
923,385,price_drop,2026-01-30 16:37:18.103698,1
924,175,promo,2026-01-30 16:38:57.122155,0
925,839,price_drop,2026-01-30 16:35:14.838133,0
926,4930,new_message,2026-01-30 16:41:03.175381,1
927,614,reactivation,2026-01-30 16:42:04.866939,1
928,130,new_message,2026-01-30 16:39:33.115977,1
929,1470,price_drop,2026-01-30 16:35:53.711989,0
930,2686,price_drop,2026-01-30 16:35:26.301645,0
931,40,promo,2026-01-30 16:45:24.437088,0
932,1655,price_drop,2026-01-30 16:40:10.709953,0
933,1320,new_message,2026-01-30 16:40:00.689135,1
934,1712,promo,2026-01-30 16:37:13.227984,0
935,2349,price_drop,2026-01-30 16:35:16.899459,1
936,1629,promo,2026-01-30 16:44:41.805236,1
